player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
T. Strobl,0,0,3,0,0,0,0,0,0,90,34,0,0,1,0,0,1,midfielder,Borussia Mönchengladbach,home,Bayer 04 Leverkusen,8/27/2016,52183
A. Hahn,0,0,0,0,3,1,0,0,0,84,21,0,0,3,0,0,0,forward,Borussia Mönchengladbach,home,Bayer 04 Leverkusen,8/27/2016,52183
L. Stindl,0,0,3,0,2,1,0,0,0,90,38,0,0,1,0,0,1,forward,Borussia Mönchengladbach,home,Bayer 04 Leverkusen,8/27/2016,52183
Raffael,0,4,0,2,1,0,0,0,0,90,17,0,0,3,0,0,0,forward,Borussia Mönchengladbach,home,Bayer 04 Leverkusen,8/27/2016,52183
A. Mehmedi,0,0,1,0,1,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
J. Brandt,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
J. Pohjanpalo,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
B. Leno,0,0,0,0,0,0,0,2,6,90,0,0,0,0,7,0,0,goalkeeper,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
J. Tah,3,0,0,0,0,0,0,0,0,90,0,0,0,3,0,2,0,defender,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
T. Jedvaj,2,0,3,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
Wendell,0,0,2,0,1,0,0,0,0,90,0,0,0,0,0,4,1,defender,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
Ö. Toprak,3,0,4,0,1,0,0,0,0,89,0,0,0,0,0,3,1,defender,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
C. Aránguiz,0,0,2,0,1,0,0,0,0,78,39,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
J. Baumgartlinger,0,0,2,0,1,0,0,0,0,90,49,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
K. Bellarabi,0,0,1,0,2,0,1,0,0,90,28,0,0,3,0,0,1,midfielder,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
K. Kampl,0,0,1,0,1,0,0,0,0,90,42,0,0,2,0,0,0,midfielder,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
H. Calhanoglu,0,1,0,0,2,0,0,0,0,64,25,0,0,0,0,0,0,forward,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
K. Volland,0,2,0,0,0,0,0,0,0,64,23,0,0,1,0,0,0,forward,Bayer 04 Leverkusen,away,Borussia Mönchengladbach,8/27/2016,52183
J. Hegeler,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
J. Schieber,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,substitute,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
R. Jarstein,0,0,0,0,0,0,0,1,7,90,0,0,0,0,1,0,0,goalkeeper,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
J. Brooks,2,0,1,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
M. Plattenhardt,1,3,1,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
P. Pekarík,0,0,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
S. Langkamp,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
F. Lustenberger,0,0,5,0,3,0,0,0,0,90,52,0,0,0,0,0,0,midfielder,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
G. Haraguchi,0,0,2,0,1,0,0,0,0,90,41,0,0,2,0,0,0,midfielder,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
M. Weiser,0,0,1,0,1,0,0,0,0,77,35,0,0,1,0,0,0,midfielder,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
P. Skjelbred,0,0,0,0,0,0,0,0,0,90,53,0,0,0,0,0,0,midfielder,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
V. Darida,0,2,0,1,0,1,0,0,0,89,59,0,0,1,0,0,0,midfielder,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
V. Ibisevic,0,0,0,0,0,0,1,0,0,85,28,0,0,3,0,0,0,forward,Hertha BSC,home,Sport-Club Freiburg,8/28/2016,41648
N. Petersen,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
O. Bulut,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
A. Schwolow,0,0,0,0,0,0,0,2,6,90,0,0,0,0,3,0,0,goalkeeper,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
C. Söyüncü,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
M. Gulde,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,6,1,defender,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
N. Höfler,2,0,1,0,1,1,0,0,0,90,0,0,0,1,0,0,1,defender,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
A. Abrashi,0,0,1,0,1,0,0,0,0,90,49,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
A. Ignjovski,0,0,1,0,2,0,0,0,0,66,19,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
C. Günter,0,0,0,0,0,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
J. Haberer,0,0,0,0,1,0,0,0,0,66,19,0,0,0,0,0,0,midfielder,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
V. Grifo,0,2,0,0,0,0,1,0,0,90,37,0,0,1,0,0,0,midfielder,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
F. Niederlechner,0,0,5,0,3,0,0,0,0,90,16,0,0,1,0,0,1,forward,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
M. Philipp,0,0,1,0,0,0,0,0,0,90,30,0,0,2,0,0,0,forward,Sport-Club Freiburg,away,Hertha BSC,8/28/2016,41648
M. Terrazzino,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
N. Amiri,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
P. Schwegler,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
O. Baumann,0,0,0,0,0,0,0,2,8,90,0,0,0,0,7,0,0,goalkeeper,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
F. Schär,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
N. Süle,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
P. Kaderábek,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
P. Ochs,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
K. Vogt,0,0,1,0,0,0,0,0,0,45,22,0,0,0,0,0,1,midfielder,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
L. Rupp,0,0,2,0,1,1,0,0,0,65,27,0,0,2,0,0,0,midfielder,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
S. Rudy,0,2,1,1,3,0,1,0,0,90,29,0,0,3,0,0,0,midfielder,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
A. Kramaric,0,0,0,0,0,0,0,0,0,79,25,0,0,1,0,0,0,forward,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
M. Uth,0,0,2,1,3,1,0,0,0,90,24,0,0,2,0,0,0,forward,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
S. Wagner,0,0,2,0,2,0,0,0,0,90,34,0,0,1,0,0,0,forward,1899 Hoffenheim,home,RB Leipzig,8/28/2016,24188
D. Selke,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
E. Forsberg,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,substitute,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
M. Bruno,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
P. Gulácsi,0,0,0,0,0,0,0,2,6,90,0,0,0,0,3,0,0,goalkeeper,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
B. Schmitz,0,0,2,0,0,0,1,0,0,90,0,0,0,1,0,4,0,defender,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
M. Compper,2,0,1,0,0,0,0,0,0,63,0,0,0,0,0,1,1,defender,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
M. Halstenberg,2,0,2,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
W. Orban,2,0,2,0,3,0,0,0,0,90,0,0,0,0,0,4,1,defender,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
D. Demme,0,0,5,0,2,0,1,0,0,90,45,0,0,0,0,0,1,midfielder,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
D. Kaiser,0,9,1,0,1,1,0,0,0,90,29,0,0,5,0,0,0,midfielder,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
M. Sabitzer,0,0,0,0,0,1,0,0,0,90,28,0,0,3,0,0,0,midfielder,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
S. Ilsanker,0,0,0,0,2,0,0,0,0,90,35,0,0,1,0,0,1,midfielder,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
T. Werner,0,0,0,0,2,0,0,0,0,86,13,0,0,3,0,0,0,forward,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
Y. Poulsen,0,0,1,0,0,0,0,0,0,82,25,0,0,2,0,0,0,forward,RB Leipzig,away,1899 Hoffenheim,8/28/2016,24188
B. Embolo,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,substitute,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
M. Meyer,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,substitute,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
S. Kolasinac,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
R. Fährmann,0,0,0,0,0,0,0,2,15,90,0,0,0,0,0,0,0,goalkeeper,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
B. Höwedes,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
Baba Rahman,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
M. Nastasic,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
Naldo,10,0,1,0,3,0,0,0,0,90,0,0,0,1,0,1,0,defender,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
B. Stambouli,0,0,2,0,2,0,0,0,0,86,31,0,0,0,0,0,0,midfielder,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
E. Choupo-Moting,0,0,0,0,1,0,0,0,0,90,27,0,0,3,0,0,0,midfielder,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
L. Goretzka,0,0,2,0,1,0,0,0,0,90,23,0,0,1,0,0,0,midfielder,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
N. Bentaleb,0,0,2,0,1,0,0,0,0,90,51,0,0,0,0,0,0,midfielder,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
Y. Konoplyanka,0,1,1,0,0,0,0,0,0,55,12,0,0,0,0,0,0,midfielder,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
K. Huntelaar,0,0,2,0,0,0,0,0,0,67,10,0,0,1,0,0,0,forward,FC Schalke 04,home,FC Bayern München,9/9/2016,62271
A. Vidal,0,0,1,0,1,0,0,0,0,29,0,0,0,0,0,0,1,substitute,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
Douglas Costa,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
J. Kimmich,0,0,0,0,1,1,0,0,0,19,0,0,0,0,0,0,0,substitute,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
M. Neuer,0,0,0,0,0,0,0,0,5,90,0,0,0,0,2,0,0,goalkeeper,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
D. Alaba,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
Javi Martínez,2,0,1,0,2,0,1,0,0,90,0,0,0,0,0,1,0,defender,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
M. Hummels,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
P. Lahm,0,0,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
Renato Sanches,0,0,3,0,1,0,0,0,0,71,49,0,0,0,0,0,1,midfielder,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
Thiago Alcántara,0,5,1,0,2,0,0,0,0,90,96,0,0,0,0,0,1,midfielder,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
X. Alonso,0,1,0,1,0,0,0,0,0,61,46,0,0,0,0,0,0,midfielder,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
F. Ribéry,0,1,1,0,3,0,0,0,0,61,29,0,0,0,0,0,0,forward,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
R. Lewandowski,0,0,2,1,1,1,1,0,0,90,18,0,0,6,0,0,0,forward,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
T. Müller,0,0,0,0,0,0,0,0,0,90,47,0,0,2,0,0,0,forward,FC Bayern München,away,FC Schalke 04,9/9/2016,62271
J. Brandt,0,0,1,0,2,0,0,0,0,87,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
J. Pohjanpalo,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
T. Jedvaj,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
B. Leno,0,0,0,0,0,0,0,1,9,90,0,0,0,0,1,0,0,goalkeeper,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
B. Henrichs,2,0,1,0,2,0,1,0,0,90,0,0,0,1,0,7,0,defender,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
J. Tah,1,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,1,defender,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
Wendell,0,0,1,0,2,0,0,0,0,88,0,0,0,0,0,2,0,defender,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
Ö. Toprak,1,0,2,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
A. Mehmedi,0,0,2,0,0,0,0,0,0,72,19,0,0,2,0,0,0,midfielder,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
K. Bellarabi,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
K. Kampl,0,0,1,0,2,0,0,0,0,90,72,0,0,1,0,0,1,midfielder,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
Lars Bender,0,0,2,0,3,0,0,0,0,90,51,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
Chicharito,0,0,1,0,3,0,1,0,0,90,16,0,0,1,0,0,0,forward,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
H. Calhanoglu,0,2,1,1,1,0,0,0,0,90,34,0,0,3,0,0,0,forward,Bayer 04 Leverkusen,home,Hamburger SV,9/10/2016,30210
A. Ekdal,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
A. Halilovic,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
P. Lasogga,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
R. Adler,0,0,0,0,0,0,0,3,15,90,0,0,0,0,2,0,0,goalkeeper,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
Cléber,2,0,3,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
E. Spahic,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
Gotoku Sakai,2,0,1,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
M. Ostrzolek,3,0,0,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
A. Hunt,0,1,3,1,2,0,0,0,0,90,36,0,0,0,0,0,1,midfielder,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
F. Kostic,0,0,2,0,1,0,0,0,0,86,12,0,0,1,0,0,0,midfielder,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
L. Holtby,0,0,2,0,0,0,0,0,0,66,23,0,0,0,0,0,0,midfielder,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
M. Gregoritsch,0,0,1,0,1,0,1,0,0,90,39,0,0,2,0,0,0,midfielder,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
N. Müller,0,0,5,0,2,0,0,0,0,90,17,0,0,1,0,0,0,midfielder,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
B. Wood,0,0,2,0,1,1,0,0,0,81,18,0,0,1,0,0,0,forward,Hamburger SV,away,Bayer 04 Leverkusen,9/10/2016,30210
L. Hinterseer,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Christiansen,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
R. Leipertz,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
Ø. Nyland,0,0,0,0,0,0,0,2,4,90,0,0,0,0,4,0,0,goalkeeper,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Matip,6,0,2,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Suttner,3,2,2,0,2,0,0,0,0,90,0,0,0,1,0,2,1,defender,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Tisserand,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
T. Levels,2,0,2,0,3,0,0,0,0,90,0,0,0,0,0,2,1,defender,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
A. Morales,0,0,1,0,2,0,0,0,0,58,15,0,0,1,0,0,1,midfielder,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
P. Groß,0,4,0,1,2,0,0,0,0,90,74,0,0,1,0,0,0,midfielder,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
Roger,0,0,1,0,1,0,0,0,0,79,28,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
D. Lezcano,0,0,0,0,3,0,0,0,0,90,12,0,0,1,0,0,0,forward,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Hartmann,0,0,0,0,2,0,0,0,0,76,20,0,0,0,0,0,0,forward,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
M. Leckie,0,0,4,0,3,0,0,0,0,90,51,0,0,2,0,0,0,forward,FC Ingolstadt 04,home,Hertha BSC,9/10/2016,14100
A. Esswein,0,0,1,0,2,0,0,0,0,28,0,0,0,0,0,0,1,substitute,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
J. Hegeler,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
J. Schieber,0,0,2,0,1,1,0,0,0,11,0,0,0,0,0,0,0,substitute,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
R. Jarstein,0,0,0,0,0,0,0,0,8,90,0,0,0,0,5,0,0,goalkeeper,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
J. Brooks,17,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
M. Plattenhardt,3,0,2,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
P. Pekarík,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
S. Langkamp,8,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
F. Lustenberger,0,0,0,0,1,0,0,0,0,90,29,0,0,0,0,0,0,midfielder,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
G. Haraguchi,0,0,1,0,2,0,2,0,0,90,25,0,0,0,0,0,0,midfielder,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
M. Weiser,0,1,2,0,1,0,0,0,0,62,19,0,0,0,0,0,0,midfielder,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
N. Stark,0,0,2,0,1,0,0,0,0,81,26,0,0,0,0,0,0,midfielder,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
V. Darida,0,0,3,0,2,0,0,0,0,90,52,0,0,1,0,0,0,midfielder,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
V. Ibisevic,0,0,2,0,1,1,0,0,0,79,28,0,0,3,0,0,0,forward,Hertha BSC,away,FC Ingolstadt 04,9/10/2016,14100
L. Guwara,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
L. Kleinheisler,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
S. Sirigu,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
M. Esser,0,0,0,0,0,0,0,0,12,90,0,0,0,0,3,0,0,goalkeeper,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
Alexander Milosevic,8,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
F. Holland,0,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
F. Jungwirth,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
I. Höhn,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
J. Gondorf,0,1,4,0,4,0,0,0,0,90,25,0,0,0,0,0,1,midfielder,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
M. Heller,0,0,0,0,2,0,0,0,0,90,11,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
P. Niemeyer,0,0,0,0,2,0,0,0,0,70,10,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
Ä. Ben-Hatira,0,0,0,0,0,0,0,0,0,81,15,0,0,3,0,0,0,midfielder,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
R. Bezjak,0,0,3,0,1,0,0,0,0,67,7,0,0,2,0,0,0,forward,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
S. Schipplock,0,0,4,0,1,0,0,0,0,90,25,0,0,0,0,0,0,forward,SV Darmstadt 98,home,Eintracht Frankfurt,9/10/2016,17000
D. Blum,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
H. Seferovic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
J. Vallejo,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
L. Hrádecky,0,0,0,0,0,0,0,1,10,90,0,0,0,0,0,0,0,goalkeeper,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
B. Oczipka,0,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
D. Abraham,4,0,3,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
G. Varela,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,defender,Eintracht Frankfurt,away,SV Darmstadt 98,9/10/2016,17000
