player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
Giménez,2,0,0,0,1,0,0,0,0,36,0,0,0,1,0,1,0,defender,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Juanfran,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Augusto Fernández,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,midfielder,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Koke,0,2,1,0,2,0,0,0,0,90,110,0,0,0,0,0,0,midfielder,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
N. Gaitán,0,4,2,0,3,0,0,0,0,90,66,0,0,2,0,0,0,midfielder,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Y. Carrasco,0,1,0,0,1,0,0,0,0,59,17,0,0,3,0,0,0,midfielder,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
A. Griezmann,0,1,1,0,0,1,0,0,0,90,34,0,0,2,0,0,0,forward,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Á. Correa,0,0,2,0,2,0,0,0,0,90,44,0,0,1,0,0,0,forward,Atlético de Madrid,home,Deportivo de La Coruña,9/25/2016,45653
Luisinho,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
P. Mosquera,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
R. Babel,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,1,substitute,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Germán Lux,0,0,0,0,0,0,0,1,15,90,0,0,0,0,4,0,0,goalkeeper,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
A. Arribas,9,0,1,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Fernando Navarro,0,0,0,0,2,0,0,0,0,75,0,0,0,0,0,1,0,defender,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Laure,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Raúl Albentosa,8,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Borja Valle,0,0,3,0,3,0,0,0,0,90,23,0,0,1,0,0,0,midfielder,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
C. Borges,0,0,0,0,1,0,0,0,0,90,37,0,0,1,0,0,0,midfielder,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
E. Colak,0,0,1,0,2,0,0,0,0,90,35,0,0,3,0,0,1,midfielder,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
F. Fajr,0,0,2,0,0,0,0,0,0,45,30,0,1,0,0,0,0,midfielder,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
Guilherme,0,0,2,0,1,0,0,0,0,68,26,0,0,1,0,0,0,midfielder,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
F. Andone,0,0,6,0,0,0,0,0,0,60,7,0,0,0,0,0,0,forward,Deportivo de La Coruña,away,Atlético de Madrid,9/25/2016,45653
D. Cheryshev,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Villarreal,home,Osasuna,9/25/2016,18319
J. dos Santos,0,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Villarreal,home,Osasuna,9/25/2016,18319
Santos Borré,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Villarreal,home,Osasuna,9/25/2016,18319
S. Asenjo,0,0,0,0,0,0,0,1,11,90,0,0,0,0,2,0,0,goalkeeper,Villarreal,home,Osasuna,9/25/2016,18319
Jaume Costa,1,0,0,0,1,0,0,0,0,90,0,0,0,1,0,5,0,defender,Villarreal,home,Osasuna,9/25/2016,18319
Mario,0,0,0,0,0,0,0,0,0,90,0,0,0,2,0,6,0,defender,Villarreal,home,Osasuna,9/25/2016,18319
V. Ruiz,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Villarreal,home,Osasuna,9/25/2016,18319
Álvaro González,4,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Villarreal,home,Osasuna,9/25/2016,18319
Bruno Soriano,0,0,1,0,1,1,0,0,0,90,97,1,0,1,0,0,0,midfielder,Villarreal,home,Osasuna,9/25/2016,18319
Manu Trigueros,0,2,0,0,0,0,0,0,0,90,79,0,0,2,0,0,0,midfielder,Villarreal,home,Osasuna,9/25/2016,18319
Roberto Soriano,0,0,2,0,1,0,0,0,0,73,39,0,0,0,0,0,0,midfielder,Villarreal,home,Osasuna,9/25/2016,18319
Samu Castillejo,0,3,0,0,5,0,2,0,0,90,41,0,0,1,0,0,0,midfielder,Villarreal,home,Osasuna,9/25/2016,18319
Alexandre Pato,0,0,1,0,2,1,0,0,0,63,18,0,0,2,0,0,0,forward,Villarreal,home,Osasuna,9/25/2016,18319
N. Sansone,0,0,0,0,2,1,0,0,0,78,24,0,0,1,0,0,0,forward,Villarreal,home,Osasuna,9/25/2016,18319
Jaime Romero,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Osasuna,away,Villarreal,9/25/2016,18319
Olavide,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,1,substitute,Osasuna,away,Villarreal,9/25/2016,18319
Mario Fernández,0,0,0,0,0,0,0,3,3,45,0,0,0,0,1,0,1,goalkeeper,Osasuna,away,Villarreal,9/25/2016,18319
David García,4,0,2,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Osasuna,away,Villarreal,9/25/2016,18319
Fuentes,0,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Osasuna,away,Villarreal,9/25/2016,18319
Miguel Flaño,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Osasuna,away,Villarreal,9/25/2016,18319
Tano,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Osasuna,away,Villarreal,9/25/2016,18319
Carlos Clerc,0,0,0,0,0,0,0,0,0,45,12,0,0,0,0,0,0,midfielder,Osasuna,away,Villarreal,9/25/2016,18319
Fran Mérida,0,0,1,0,0,0,0,0,0,54,23,0,0,0,0,0,0,midfielder,Osasuna,away,Villarreal,9/25/2016,18319
Oier,0,0,4,0,1,0,0,0,0,90,39,0,0,2,0,0,0,midfielder,Osasuna,away,Villarreal,9/25/2016,18319
Roberto Torres,0,5,2,0,2,1,0,0,0,90,57,1,0,1,0,0,0,midfielder,Osasuna,away,Villarreal,9/25/2016,18319
Emmanuel Rivière,0,0,0,0,0,0,0,0,0,90,31,0,0,4,0,0,0,forward,Osasuna,away,Villarreal,9/25/2016,18319
Sergio León,0,0,0,0,2,0,0,0,0,90,15,0,0,1,0,0,0,forward,Osasuna,away,Villarreal,9/25/2016,18319
Felipe Caicedo,0,0,2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,substitute,Espanyol,home,Celta de Vigo,9/25/2016,17484
Hernán Pérez,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Espanyol,home,Celta de Vigo,9/25/2016,17484
Jurado,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Espanyol,home,Celta de Vigo,9/25/2016,17484
D. López,0,0,0,0,0,0,0,2,8,90,0,0,0,0,2,0,0,goalkeeper,Espanyol,home,Celta de Vigo,9/25/2016,17484
David López,4,0,3,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Espanyol,home,Celta de Vigo,9/25/2016,17484
Javi López,2,1,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Espanyol,home,Celta de Vigo,9/25/2016,17484
Víctor Sánchez,1,1,2,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Espanyol,home,Celta de Vigo,9/25/2016,17484
Ó. Duarte,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Espanyol,home,Celta de Vigo,9/25/2016,17484
Javi Fuego,0,1,3,0,1,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Espanyol,home,Celta de Vigo,9/25/2016,17484
M. Roca,0,0,1,0,0,0,0,0,0,45,15,0,0,0,0,0,1,midfielder,Espanyol,home,Celta de Vigo,9/25/2016,17484
Pape Diop,0,0,1,0,1,0,0,0,0,90,36,0,0,1,0,0,0,midfielder,Espanyol,home,Celta de Vigo,9/25/2016,17484
Gerard Moreno,0,0,1,0,0,0,0,0,0,90,31,0,0,2,0,0,0,forward,Espanyol,home,Celta de Vigo,9/25/2016,17484
Leo Baptistao,0,0,1,0,3,0,0,0,0,50,10,0,0,1,0,0,0,forward,Espanyol,home,Celta de Vigo,9/25/2016,17484
Reyes,0,1,0,0,4,0,0,0,0,68,21,0,0,0,0,0,0,forward,Espanyol,home,Celta de Vigo,9/25/2016,17484
G. Rossi,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,substitute,Celta de Vigo,away,Espanyol,9/25/2016,17484
Hugo Mallo,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Celta de Vigo,away,Espanyol,9/25/2016,17484
Pablo Hernández,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,1,substitute,Celta de Vigo,away,Espanyol,9/25/2016,17484
Sergio Álvarez,0,0,0,0,0,0,0,0,6,90,0,0,0,0,1,0,0,goalkeeper,Celta de Vigo,away,Espanyol,9/25/2016,17484
Cabral,6,0,1,0,0,0,1,0,0,90,0,0,0,1,0,1,0,defender,Celta de Vigo,away,Espanyol,9/25/2016,17484
F. Roncaglia,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,Celta de Vigo,away,Espanyol,9/25/2016,17484
Jonny,1,0,3,0,1,0,1,0,0,90,0,0,0,2,0,3,0,defender,Celta de Vigo,away,Espanyol,9/25/2016,17484
Sergi Gómez,0,0,2,0,0,0,0,0,0,82,0,0,0,0,0,8,0,defender,Celta de Vigo,away,Espanyol,9/25/2016,17484
D. Wass,0,7,0,1,3,0,0,0,0,90,45,0,0,2,0,0,0,midfielder,Celta de Vigo,away,Espanyol,9/25/2016,17484
Marcelo Díaz,0,0,1,0,0,0,0,0,0,75,56,0,0,0,0,0,0,midfielder,Celta de Vigo,away,Espanyol,9/25/2016,17484
N. Radoja,0,0,1,0,2,0,0,0,0,90,59,0,0,0,0,0,0,midfielder,Celta de Vigo,away,Espanyol,9/25/2016,17484
P. Sisto,0,0,0,0,3,1,0,0,0,90,37,0,0,2,0,0,0,midfielder,Celta de Vigo,away,Espanyol,9/25/2016,17484
Theo Bongonda,0,0,1,0,0,0,0,0,0,70,16,0,0,0,0,0,0,midfielder,Celta de Vigo,away,Espanyol,9/25/2016,17484
Iago Aspas,0,0,0,1,5,0,0,0,0,90,30,0,0,0,0,0,1,forward,Celta de Vigo,away,Espanyol,9/25/2016,17484
G. Toquero,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Alavés,home,Granada CF,9/26/2016,16371
Manu García,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Alavés,home,Granada CF,9/26/2016,16371
N. Krsticic,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Alavés,home,Granada CF,9/26/2016,16371
F. Pacheco,0,0,0,0,0,0,0,1,11,90,0,0,0,0,2,0,0,goalkeeper,Alavés,home,Granada CF,9/26/2016,16371
Alexis,3,0,2,0,0,0,0,0,0,90,0,0,0,2,0,1,1,defender,Alavés,home,Granada CF,9/26/2016,16371
Kiko Femenía,1,0,0,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Alavés,home,Granada CF,9/26/2016,16371
T. Hernández,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Alavés,home,Granada CF,9/26/2016,16371
V. Laguardia,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Alavés,home,Granada CF,9/26/2016,16371
D. Torres,0,0,3,0,3,0,0,0,0,90,33,0,0,1,0,0,0,midfielder,Alavés,home,Granada CF,9/26/2016,16371
Marcos Llorente,0,0,0,0,0,0,1,0,0,90,37,0,0,0,0,0,0,midfielder,Alavés,home,Granada CF,9/26/2016,16371
V. Camarasa,0,0,2,0,1,1,1,0,0,87,17,0,0,1,0,0,0,midfielder,Alavés,home,Granada CF,9/26/2016,16371
Deyverson,0,0,5,0,4,1,0,0,0,90,33,0,0,3,0,0,1,forward,Alavés,home,Granada CF,9/26/2016,16371
Edgar Méndez,0,0,1,0,5,1,0,0,0,84,14,0,0,2,0,0,0,forward,Alavés,home,Granada CF,9/26/2016,16371
Ibai Gómez,0,5,1,1,1,0,0,0,0,89,19,0,0,3,0,0,0,forward,Alavés,home,Granada CF,9/26/2016,16371
A. Kravets,0,0,1,0,0,1,0,0,0,19,0,0,0,0,0,0,0,substitute,Granada CF,away,Alavés,9/26/2016,16371
Isaac Cuenca,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Granada CF,away,Alavés,9/26/2016,16371
O. Atzili,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Granada CF,away,Alavés,9/26/2016,16371
G. Ochoa,0,0,0,0,0,0,0,3,8,90,0,0,0,0,3,0,0,goalkeeper,Granada CF,away,Alavés,9/26/2016,16371
G. Silva,1,0,3,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Granada CF,away,Alavés,9/26/2016,16371
Rúben Vezo,2,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Granada CF,away,Alavés,9/26/2016,16371
Tito,2,0,2,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,Granada CF,away,Alavés,9/26/2016,16371
Uche,0,0,2,0,1,0,0,0,0,90,0,0,0,2,0,1,1,defender,Granada CF,away,Alavés,9/26/2016,16371
A. Bueno,0,0,0,0,1,0,0,0,0,45,10,0,0,1,0,0,0,midfielder,Granada CF,away,Alavés,9/26/2016,16371
A. Pereira,0,3,0,0,1,0,1,0,0,90,30,0,0,1,0,0,0,midfielder,Granada CF,away,Alavés,9/26/2016,16371
Javi Márquez,0,1,5,1,2,0,0,0,0,90,72,0,0,2,0,0,1,midfielder,Granada CF,away,Alavés,9/26/2016,16371
M. Carcela-González,0,2,2,0,1,0,0,0,0,90,29,0,0,0,0,0,1,midfielder,Granada CF,away,Alavés,9/26/2016,16371
R. Krhin,0,0,0,0,2,0,0,0,0,76,30,0,0,0,0,0,0,midfielder,Granada CF,away,Alavés,9/26/2016,16371
David Barral,0,0,2,0,3,0,0,0,0,90,29,0,0,1,0,0,0,forward,Granada CF,away,Alavés,9/26/2016,16371
Juanmi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Real Sociedad,home,Real Betis,9/30/2016,18310
S. Canales,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Real Sociedad,home,Real Betis,9/30/2016,18310
G. Rulli,0,0,0,0,0,0,0,0,7,90,0,0,0,0,2,0,0,goalkeeper,Real Sociedad,home,Real Betis,9/30/2016,18310
Héctor,1,0,0,0,3,0,0,0,0,90,0,0,0,1,0,1,0,defender,Real Sociedad,home,Real Betis,9/30/2016,18310
Iñigo Martínez,5,0,3,0,2,0,0,0,0,90,0,0,0,1,0,1,1,defender,Real Sociedad,home,Real Betis,9/30/2016,18310
Raúl Navas,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Real Sociedad,home,Real Betis,9/30/2016,18310
Zaldúa,0,0,3,0,1,0,0,0,0,89,0,0,0,1,0,3,0,defender,Real Sociedad,home,Real Betis,9/30/2016,18310
A. Illarramendi,0,0,1,0,4,0,0,0,0,90,84,0,0,0,0,0,1,midfielder,Real Sociedad,home,Real Betis,9/30/2016,18310
D. Zurutuza,0,0,1,0,2,0,0,0,0,90,63,0,0,1,0,0,0,midfielder,Real Sociedad,home,Real Betis,9/30/2016,18310
Xabi Prieto,0,1,1,0,2,0,0,0,0,90,43,0,0,2,0,0,0,midfielder,Real Sociedad,home,Real Betis,9/30/2016,18310
C. Vela,0,3,1,0,6,1,0,0,0,75,31,0,0,1,0,0,0,forward,Real Sociedad,home,Real Betis,9/30/2016,18310
M. Oyarzabal,0,0,0,0,0,0,1,0,0,90,42,0,0,1,0,0,0,forward,Real Sociedad,home,Real Betis,9/30/2016,18310
Willian José,0,0,4,0,2,0,0,0,0,89,30,0,0,4,0,0,0,forward,Real Sociedad,home,Real Betis,9/30/2016,18310
Charly Musonda,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Real Betis,away,Real Sociedad,9/30/2016,18310
D. Brasanac,0,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,1,substitute,Real Betis,away,Real Sociedad,9/30/2016,18310
Nahuel,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Real Betis,away,Real Sociedad,9/30/2016,18310
A. Adán,0,0,0,0,0,0,0,1,9,90,0,0,0,0,7,0,0,goalkeeper,Real Betis,away,Real Sociedad,9/30/2016,18310
Bruno,5,0,3,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,Real Betis,away,Real Sociedad,9/30/2016,18310
C. Piccini,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Real Betis,away,Real Sociedad,9/30/2016,18310
G. Pezzella,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Real Betis,away,Real Sociedad,9/30/2016,18310
Álex Martínez,5,0,3,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Real Betis,away,Real Sociedad,9/30/2016,18310
Dani Ceballos,0,0,1,0,2,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Real Betis,away,Real Sociedad,9/30/2016,18310
F. Gutiérrez,0,1,3,0,3,0,0,0,0,45,19,0,0,0,0,0,0,midfielder,Real Betis,away,Real Sociedad,9/30/2016,18310
Petros,0,0,4,0,2,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Real Betis,away,Real Sociedad,9/30/2016,18310
Joaquín,0,1,2,1,0,0,0,0,0,70,20,0,0,1,0,0,1,forward,Real Betis,away,Real Sociedad,9/30/2016,18310
R. Castro,0,0,0,0,0,0,0,0,0,69,9,0,0,2,0,0,0,forward,Real Betis,away,Real Sociedad,9/30/2016,18310
Álex Alegría,0,0,2,0,2,0,0,0,0,90,29,0,0,2,0,0,0,forward,Real Betis,away,Real Sociedad,9/30/2016,18310
A. Kravets,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Granada CF,home,Leganés,10/1/2016,15050
David Barral,0,0,1,0,1,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Granada CF,home,Leganés,10/1/2016,15050
R. Krhin,0,0,0,0,2,0,0,0,0,35,0,0,0,0,0,0,0,substitute,Granada CF,home,Leganés,10/1/2016,15050
G. Ochoa,0,0,0,0,0,0,0,1,9,90,0,0,0,0,2,0,0,goalkeeper,Granada CF,home,Leganés,10/1/2016,15050
G. Silva,0,0,0,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Granada CF,home,Leganés,10/1/2016,15050
Gabriel Silva,0,0,3,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Granada CF,home,Leganés,10/1/2016,15050
Rúben Vezo,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Granada CF,home,Leganés,10/1/2016,15050
Tito,1,0,0,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,Granada CF,home,Leganés,10/1/2016,15050
A. Bueno,0,2,1,0,3,0,0,0,0,69,18,0,0,0,0,0,0,midfielder,Granada CF,home,Leganés,10/1/2016,15050
A. Pereira,0,3,0,0,1,0,0,0,0,90,22,0,0,1,0,0,0,midfielder,Granada CF,home,Leganés,10/1/2016,15050
Javi Márquez,0,1,0,1,1,0,0,0,0,90,33,0,0,1,0,0,0,midfielder,Granada CF,home,Leganés,10/1/2016,15050
M. Carcela-González,0,0,0,0,3,0,0,0,0,79,14,0,0,0,0,0,0,midfielder,Granada CF,home,Leganés,10/1/2016,15050
S. Samper,0,0,3,0,0,0,0,0,0,55,15,0,0,0,0,0,0,midfielder,Granada CF,home,Leganés,10/1/2016,15050
E. Ponce,0,0,5,0,2,0,0,0,0,90,19,0,0,1,0,0,1,forward,Granada CF,home,Leganés,10/1/2016,15050
Guerrero,0,0,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Leganés,away,Granada CF,10/1/2016,15050
P. Insúa,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Leganés,away,Granada CF,10/1/2016,15050
Robert Ibáñez,0,0,2,0,2,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Leganés,away,Granada CF,10/1/2016,15050
Jon Serantes,0,0,0,0,0,0,0,0,14,90,0,0,0,0,1,0,0,goalkeeper,Leganés,away,Granada CF,10/1/2016,15050
C. Medjani,9,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Leganés,away,Granada CF,10/1/2016,15050
Diego Rico,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Leganés,away,Granada CF,10/1/2016,15050
Martín,3,0,0,0,3,0,0,0,0,90,0,0,0,1,0,1,0,defender,Leganés,away,Granada CF,10/1/2016,15050
Víctor Díaz,3,0,3,0,1,0,0,0,0,90,0,0,0,0,0,7,0,defender,Leganés,away,Granada CF,10/1/2016,15050
A. Szymanowski,0,0,3,0,0,1,0,0,0,90,33,0,0,2,0,0,0,midfielder,Leganés,away,Granada CF,10/1/2016,15050
D. Timor,0,0,0,0,2,0,0,0,0,90,42,0,0,1,0,0,0,midfielder,Leganés,away,Granada CF,10/1/2016,15050
Gabriel,0,0,2,0,2,0,0,0,0,82,32,0,0,1,0,0,0,midfielder,Leganés,away,Granada CF,10/1/2016,15050
Omar Ramos,0,4,1,0,0,0,0,0,0,67,21,0,0,1,0,0,0,midfielder,Leganés,away,Granada CF,10/1/2016,15050
Rubén Pérez,0,0,3,0,1,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Leganés,away,Granada CF,10/1/2016,15050
Luciano Neves,0,0,3,0,0,0,0,0,0,61,12,0,0,0,0,0,0,forward,Leganés,away,Granada CF,10/1/2016,15050
Ganso,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Sevilla,home,Alavés,10/1/2016,32122
P. Sarabia,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,substitute,Sevilla,home,Alavés,10/1/2016,32122
V. Iborra,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Sevilla,home,Alavés,10/1/2016,32122
Sergio Rico,0,0,0,0,0,0,0,1,3,90,0,0,0,0,0,0,0,goalkeeper,Sevilla,home,Alavés,10/1/2016,32122
G. Mercado,4,0,3,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Sevilla,home,Alavés,10/1/2016,32122
Mariano,0,0,0,0,1,0,0,0,0,90,0,0,0,1,0,5,1,defender,Sevilla,home,Alavés,10/1/2016,32122
Nico Pareja,1,1,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Sevilla,home,Alavés,10/1/2016,32122
S. Escudero,3,0,2,0,3,0,0,0,0,90,0,0,0,1,0,3,0,defender,Sevilla,home,Alavés,10/1/2016,32122
F. Vázquez,0,0,2,0,2,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Sevilla,home,Alavés,10/1/2016,32122
S. N'Zonzi,0,0,0,0,1,0,0,0,0,90,75,0,0,2,0,0,0,midfielder,Sevilla,home,Alavés,10/1/2016,32122
S. Nasri,0,2,1,0,1,0,0,0,0,58,69,0,0,1,0,0,0,midfielder,Sevilla,home,Alavés,10/1/2016,32122
Vitolo,0,0,0,0,1,0,1,0,0,90,47,0,0,1,0,0,0,midfielder,Sevilla,home,Alavés,10/1/2016,32122
L. Vietto,0,0,0,0,0,0,0,0,0,61,22,0,0,2,0,0,0,forward,Sevilla,home,Alavés,10/1/2016,32122
W. Ben Yedder,0,0,1,0,1,2,0,0,0,89,18,0,0,5,0,0,0,forward,Sevilla,home,Alavés,10/1/2016,32122
A. Katai,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Alavés,away,Sevilla,10/1/2016,32122
N. Krsticic,0,0,1,0,1,0,0,0,0,61,0,0,0,0,0,0,0,substitute,Alavés,away,Sevilla,10/1/2016,32122
Pantic,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,0,substitute,Alavés,away,Sevilla,10/1/2016,32122
F. Pacheco,0,0,0,0,0,0,0,2,11,90,0,0,0,0,10,0,0,goalkeeper,Alavés,away,Sevilla,10/1/2016,32122
Alexis,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Alavés,away,Sevilla,10/1/2016,32122
Kiko Femenía,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,defender,Alavés,away,Sevilla,10/1/2016,32122
Raúl García,9,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Alavés,away,Sevilla,10/1/2016,32122
T. Hernández,2,1,2,0,1,0,0,0,0,90,0,0,0,1,0,4,1,defender,Alavés,away,Sevilla,10/1/2016,32122
V. Laguardia,6,0,0,0,0,1,0,0,0,90,0,0,0,1,0,0,0,defender,Alavés,away,Sevilla,10/1/2016,32122
D. Torres,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,midfielder,Alavés,away,Sevilla,10/1/2016,32122
Edgar Méndez,0,0,3,0,2,0,0,0,0,90,11,0,0,1,0,0,1,midfielder,Alavés,away,Sevilla,10/1/2016,32122
Marcos Llorente,0,0,2,0,2,0,0,0,0,90,19,0,0,0,0,0,1,midfielder,Alavés,away,Sevilla,10/1/2016,32122
V. Camarasa,0,1,1,0,1,0,0,0,0,79,17,0,0,0,0,0,0,midfielder,Alavés,away,Sevilla,10/1/2016,32122
Deyverson,0,0,2,0,1,0,0,0,0,90,20,0,0,1,0,0,0,forward,Alavés,away,Sevilla,10/1/2016,32122
Jaime Romero,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Osasuna,home,Las Palmas,10/1/2016,15415
Olavide,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Osasuna,home,Las Palmas,10/1/2016,15415
Tano,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Osasuna,home,Las Palmas,10/1/2016,15415
Nauzet,0,0,0,0,0,0,0,2,10,90,0,0,0,0,3,0,1,goalkeeper,Osasuna,home,Las Palmas,10/1/2016,15415
Alex Berenguer,4,1,2,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Osasuna,home,Las Palmas,10/1/2016,15415
David García,9,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Osasuna,home,Las Palmas,10/1/2016,15415
Fuentes,3,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,0,defender,Osasuna,home,Las Palmas,10/1/2016,15415
Miguel Flaño,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Osasuna,home,Las Palmas,10/1/2016,15415
