player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
J. Livermore,0,0,1,0,0,0,0,0,0,90,28,0,0,0,0,0,1,midfielder,West Bromwich Albion,away,Manchester United,4/1/2017,75397
J. McClean,0,0,0,0,2,0,0,0,0,57,14,0,0,0,0,0,0,midfielder,West Bromwich Albion,away,Manchester United,4/1/2017,75397
N. Chadli,0,1,1,0,1,0,0,0,0,67,16,0,0,0,0,0,0,midfielder,West Bromwich Albion,away,Manchester United,4/1/2017,75397
H. Robson-Kanu,0,0,3,0,3,0,0,0,0,70,13,0,0,0,0,0,0,forward,West Bromwich Albion,away,Manchester United,4/1/2017,75397
D. Janmaat,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,substitute,Watford,home,Sunderland,4/1/2017,20805
Isaac Success,0,0,1,0,1,0,0,0,0,37,0,0,0,0,0,0,0,substitute,Watford,home,Sunderland,4/1/2017,20805
Juan Zuñiga,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Watford,home,Sunderland,4/1/2017,20805
H. Gomes,0,0,0,0,0,0,0,0,8,90,0,0,0,0,3,0,0,goalkeeper,Watford,home,Sunderland,4/1/2017,20805
C. Cathcart,3,0,0,0,0,0,1,0,0,90,0,0,0,1,0,4,0,defender,Watford,home,Sunderland,4/1/2017,20805
J. Holebas,1,5,0,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Watford,home,Sunderland,4/1/2017,20805
M. Britos,13,0,0,0,1,1,0,0,0,90,0,0,0,3,0,2,0,defender,Watford,home,Sunderland,4/1/2017,20805
Y. Kaboul,3,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,defender,Watford,home,Sunderland,4/1/2017,20805
A. Doucouré,0,0,1,0,0,0,0,0,0,90,67,0,0,3,0,0,0,midfielder,Watford,home,Sunderland,4/1/2017,20805
E. Capoue,0,0,2,0,0,0,0,0,0,90,42,0,0,1,0,0,1,midfielder,Watford,home,Sunderland,4/1/2017,20805
M. Niang,0,0,2,0,2,0,0,0,0,87,31,0,0,2,0,0,0,midfielder,Watford,home,Sunderland,4/1/2017,20805
N. Amrabat,0,0,2,0,0,0,0,0,0,53,18,0,0,0,0,0,0,midfielder,Watford,home,Sunderland,4/1/2017,20805
T. Cleverley,0,8,3,0,1,0,0,0,0,90,39,0,0,0,0,0,0,midfielder,Watford,home,Sunderland,4/1/2017,20805
S. Okaka,0,0,1,0,2,0,0,0,0,90,22,0,0,2,0,0,0,forward,Watford,home,Sunderland,4/1/2017,20805
D. Ndong,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Sunderland,away,Watford,4/1/2017,20805
W. Khazri,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,1,substitute,Sunderland,away,Watford,4/1/2017,20805
J. Pickford,0,0,0,0,0,0,0,1,11,90,0,0,0,0,9,0,0,goalkeeper,Sunderland,away,Watford,4/1/2017,20805
B. Jones,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Sunderland,away,Watford,4/1/2017,20805
B. Oviedo,4,0,0,0,4,0,0,0,0,90,0,0,0,0,0,2,0,defender,Sunderland,away,Watford,4/1/2017,20805
J. O'Shea,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sunderland,away,Watford,4/1/2017,20805
L. Koné,5,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,Sunderland,away,Watford,4/1/2017,20805
A. Januzaj,0,1,1,0,1,0,0,0,0,70,13,0,0,1,0,0,0,midfielder,Sunderland,away,Watford,4/1/2017,20805
D. Gibson,0,6,1,0,0,0,0,0,0,61,28,0,0,0,0,0,0,midfielder,Sunderland,away,Watford,4/1/2017,20805
F. Borini,0,0,1,0,0,0,0,0,0,90,36,0,0,2,0,0,0,midfielder,Sunderland,away,Watford,4/1/2017,20805
J. Denayer,0,0,0,0,2,0,0,0,0,90,27,0,0,1,0,0,0,midfielder,Sunderland,away,Watford,4/1/2017,20805
J. Rodwell,0,0,1,0,1,0,0,0,0,90,25,0,0,0,0,0,0,midfielder,Sunderland,away,Watford,4/1/2017,20805
J. Defoe,0,0,1,0,0,0,0,0,0,90,7,0,0,0,0,0,0,forward,Sunderland,away,Watford,4/1/2017,20805
S. Boufal,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Southampton,home,Bournemouth,4/1/2017,31847
S. Long,0,0,1,0,2,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Southampton,home,Bournemouth,4/1/2017,31847
Sam McQueen,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Southampton,home,Bournemouth,4/1/2017,31847
F. Forster,0,0,0,0,0,0,0,0,8,90,0,0,0,0,2,0,0,goalkeeper,Southampton,home,Bournemouth,4/1/2017,31847
Cédric Soares,2,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Southampton,home,Bournemouth,4/1/2017,31847
J. Stephens,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Southampton,home,Bournemouth,4/1/2017,31847
M. Yoshida,4,0,1,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,Southampton,home,Bournemouth,4/1/2017,31847
R. Bertrand,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Southampton,home,Bournemouth,4/1/2017,31847
D. Tadic,0,4,2,0,0,0,0,0,0,80,36,0,0,4,0,0,0,midfielder,Southampton,home,Bournemouth,4/1/2017,31847
J. Ward-Prowse,0,1,2,0,0,0,0,0,0,63,36,0,0,1,0,0,0,midfielder,Southampton,home,Bournemouth,4/1/2017,31847
N. Redmond,0,1,1,0,2,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,Southampton,home,Bournemouth,4/1/2017,31847
Oriol Romeu,0,0,1,0,1,0,0,0,0,90,62,0,0,0,0,0,1,midfielder,Southampton,home,Bournemouth,4/1/2017,31847
Steven Davis,0,0,0,0,0,0,0,0,0,90,63,0,0,0,0,0,0,midfielder,Southampton,home,Bournemouth,4/1/2017,31847
J. Rodriguez,0,0,1,0,0,0,0,0,0,63,14,0,0,2,0,0,0,forward,Southampton,home,Bournemouth,4/1/2017,31847
H. Arter,0,0,1,0,1,0,0,0,0,44,0,0,0,0,0,0,0,substitute,Bournemouth,away,Southampton,4/1/2017,31847
J. Wilshere,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Bournemouth,away,Southampton,4/1/2017,31847
A. Boruc,0,0,0,0,0,0,0,0,11,90,0,0,0,0,4,0,0,goalkeeper,Bournemouth,away,Southampton,4/1/2017,31847
Adam Smith,1,0,0,0,0,0,0,0,0,90,0,0,0,2,0,5,0,defender,Bournemouth,away,Southampton,4/1/2017,31847
C. Daniels,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bournemouth,away,Southampton,4/1/2017,31847
S. Cook,13,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bournemouth,away,Southampton,4/1/2017,31847
S. Francis,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bournemouth,away,Southampton,4/1/2017,31847
A. Surman,0,0,1,0,0,0,0,0,0,46,20,0,0,1,0,0,0,midfielder,Bournemouth,away,Southampton,4/1/2017,31847
D. Gosling,0,0,2,0,1,0,0,0,0,90,40,0,0,2,0,0,0,midfielder,Bournemouth,away,Southampton,4/1/2017,31847
M. Pugh,0,0,1,0,1,0,0,0,0,90,27,0,0,1,0,0,0,midfielder,Bournemouth,away,Southampton,4/1/2017,31847
R. Fraser,0,3,0,0,5,0,0,0,0,90,16,0,0,0,0,0,0,midfielder,Bournemouth,away,Southampton,4/1/2017,31847
B. Afobe,0,0,1,0,2,0,0,0,0,90,14,0,0,2,0,0,0,forward,Bournemouth,away,Southampton,4/1/2017,31847
J. King,0,0,1,0,1,0,0,0,0,70,13,0,0,0,0,0,0,forward,Bournemouth,away,Southampton,4/1/2017,31847
L. Fabianski,0,0,0,0,0,0,0,0,6,90,0,0,0,0,1,0,0,goalkeeper,Swansea City,home,Middlesbrough,4/2/2017,20354
A. Mawson,4,0,1,0,0,0,0,0,0,90,0,0,0,1,0,0,1,defender,Swansea City,home,Middlesbrough,4/2/2017,20354
Federico Fernández,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Swansea City,home,Middlesbrough,4/2/2017,20354
K. Naughton,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Swansea City,home,Middlesbrough,4/2/2017,20354
Martin Olsson,6,0,2,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Swansea City,home,Middlesbrough,4/2/2017,20354
J. Cork,0,0,1,0,2,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Swansea City,home,Middlesbrough,4/2/2017,20354
L. Fer,0,0,3,0,1,0,0,0,0,90,51,0,0,1,0,0,1,midfielder,Swansea City,home,Middlesbrough,4/2/2017,20354
Tom Carroll,0,0,0,0,3,0,0,0,0,90,62,0,0,1,0,0,0,midfielder,Swansea City,home,Middlesbrough,4/2/2017,20354
G. Sigurdsson,0,11,0,1,0,0,0,0,0,90,26,0,0,2,0,0,0,forward,Swansea City,home,Middlesbrough,4/2/2017,20354
Jordan Ayew,0,0,2,0,2,0,0,0,0,90,17,0,0,2,0,0,0,forward,Swansea City,home,Middlesbrough,4/2/2017,20354
L. Narsingh,0,0,0,0,3,0,0,0,0,90,27,0,0,0,0,0,0,forward,Swansea City,home,Middlesbrough,4/2/2017,20354
A. Forshaw,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Middlesbrough,away,Swansea City,4/2/2017,20354
R. Gestede,0,0,2,0,0,0,0,0,0,51,0,0,0,0,0,0,1,substitute,Middlesbrough,away,Swansea City,4/2/2017,20354
V. Valdés,0,0,0,0,0,0,0,0,10,90,0,0,0,0,3,0,0,goalkeeper,Middlesbrough,away,Swansea City,4/2/2017,20354
A. Barragán,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Middlesbrough,away,Swansea City,4/2/2017,20354
B. Gibson,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Middlesbrough,away,Swansea City,4/2/2017,20354
Bernardo,6,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Middlesbrough,away,Swansea City,4/2/2017,20354
Fabio,3,0,2,0,0,0,0,0,0,65,0,0,0,0,0,2,1,defender,Middlesbrough,away,Swansea City,4/2/2017,20354
A. Clayton,0,0,4,0,2,0,0,0,0,90,29,0,0,1,0,0,0,midfielder,Middlesbrough,away,Swansea City,4/2/2017,20354
A. Traoré,0,0,1,0,3,0,0,0,0,90,18,0,0,1,0,0,0,midfielder,Middlesbrough,away,Swansea City,4/2/2017,20354
G. Ramírez,0,0,0,0,0,0,0,0,0,39,17,0,0,0,0,0,0,midfielder,Middlesbrough,away,Swansea City,4/2/2017,20354
M. de Roon,0,0,3,0,1,0,0,0,0,90,48,0,0,0,0,0,0,midfielder,Middlesbrough,away,Swansea City,4/2/2017,20354
S. Downing,0,3,1,0,0,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Middlesbrough,away,Swansea City,4/2/2017,20354
Á. Negredo,0,0,1,0,0,0,0,0,0,90,16,0,0,2,0,0,1,forward,Middlesbrough,away,Swansea City,4/2/2017,20354
A. Iwobi,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Arsenal,home,Manchester City,4/2/2017,60001
Gabriel,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Arsenal,home,Manchester City,4/2/2017,60001
O. Giroud,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Arsenal,home,Manchester City,4/2/2017,60001
D. Ospina,0,0,0,0,0,0,0,2,8,90,0,0,0,0,3,0,0,goalkeeper,Arsenal,home,Manchester City,4/2/2017,60001
Héctor Bellerín,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Arsenal,home,Manchester City,4/2/2017,60001
L. Koscielny,1,0,0,0,2,0,0,0,0,45,0,0,0,0,0,0,0,defender,Arsenal,home,Manchester City,4/2/2017,60001
N. Monreal,4,0,1,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,Arsenal,home,Manchester City,4/2/2017,60001
S. Mustafi,2,0,2,0,2,1,1,0,0,90,0,0,0,1,0,3,1,defender,Arsenal,home,Manchester City,4/2/2017,60001
A. Sánchez,0,0,0,0,2,0,0,0,0,90,43,0,0,1,0,0,0,midfielder,Arsenal,home,Manchester City,4/2/2017,60001
F. Coquelin,0,0,2,0,1,0,0,0,0,90,31,0,0,0,0,0,1,midfielder,Arsenal,home,Manchester City,4/2/2017,60001
G. Xhaka,0,0,1,0,0,0,0,0,0,90,54,0,0,0,0,0,1,midfielder,Arsenal,home,Manchester City,4/2/2017,60001
M. Özil,0,3,0,0,0,0,1,0,0,90,47,0,0,1,0,0,0,midfielder,Arsenal,home,Manchester City,4/2/2017,60001
T. Walcott,0,0,0,0,1,1,0,0,0,68,14,0,0,2,0,0,0,midfielder,Arsenal,home,Manchester City,4/2/2017,60001
D. Welbeck,0,0,1,0,2,0,0,0,0,77,10,0,0,0,0,0,0,forward,Arsenal,home,Manchester City,4/2/2017,60001
P. Zabaleta,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Manchester City,away,Arsenal,4/2/2017,60001
Yaya Touré,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Manchester City,away,Arsenal,4/2/2017,60001
Willy Caballero,0,0,0,0,0,0,0,2,13,90,0,0,0,0,1,0,0,goalkeeper,Manchester City,away,Arsenal,4/2/2017,60001
G. Clichy,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Manchester City,away,Arsenal,4/2/2017,60001
J. Navas,1,0,2,0,0,0,0,0,0,90,0,0,0,1,0,8,1,defender,Manchester City,away,Arsenal,4/2/2017,60001
J. Stones,6,0,2,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Manchester City,away,Arsenal,4/2/2017,60001
N. Otamendi,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Manchester City,away,Arsenal,4/2/2017,60001
D. Silva,0,4,1,0,2,0,1,0,0,89,40,0,0,2,0,0,0,midfielder,Manchester City,away,Arsenal,4/2/2017,60001
Fernandinho,0,0,3,0,0,0,0,0,0,90,64,0,0,1,0,0,1,midfielder,Manchester City,away,Arsenal,4/2/2017,60001
K. De Bruyne,0,4,1,0,1,0,1,0,0,90,48,0,0,1,0,0,0,midfielder,Manchester City,away,Arsenal,4/2/2017,60001
Leroy Sané,0,0,2,0,2,1,0,0,0,90,32,0,0,2,0,0,0,midfielder,Manchester City,away,Arsenal,4/2/2017,60001
R. Sterling,0,0,2,0,0,0,0,0,0,45,15,0,0,0,0,0,0,midfielder,Manchester City,away,Arsenal,4/2/2017,60001
S. Agüero,0,0,1,0,1,1,0,0,0,90,38,0,0,3,0,0,0,forward,Manchester City,away,Arsenal,4/2/2017,60001
A. Barnes,0,0,2,0,4,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Burnley,home,Stoke City,4/4/2017,19881
J. Tarkowski,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Burnley,home,Stoke City,4/4/2017,19881
Robbie Brady,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,substitute,Burnley,home,Stoke City,4/4/2017,19881
Tom Heaton,0,0,0,0,0,0,0,0,12,90,0,0,0,0,2,0,0,goalkeeper,Burnley,home,Stoke City,4/4/2017,19881
B. Mee,11,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Burnley,home,Stoke City,4/4/2017,19881
M. Lowton,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Burnley,home,Stoke City,4/4/2017,19881
Michael Keane,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Burnley,home,Stoke City,4/4/2017,19881
S. Ward,7,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Burnley,home,Stoke City,4/4/2017,19881
G. Boyd,0,0,2,0,2,1,0,0,0,90,23,0,0,1,0,0,1,midfielder,Burnley,home,Stoke City,4/4/2017,19881
J. Barton,0,0,2,0,3,0,0,0,0,90,49,0,0,0,0,0,1,midfielder,Burnley,home,Stoke City,4/4/2017,19881
Jeff Hendrick,0,0,1,0,1,0,1,0,0,90,30,0,0,1,0,0,0,midfielder,Burnley,home,Stoke City,4/4/2017,19881
S. Defour,0,2,0,0,0,0,0,0,0,57,26,0,0,0,0,0,0,midfielder,Burnley,home,Stoke City,4/4/2017,19881
A. Gray,0,0,0,0,2,0,0,0,0,78,10,0,0,0,0,0,0,forward,Burnley,home,Stoke City,4/4/2017,19881
S. Vokes,0,0,0,0,2,0,0,0,0,85,27,0,0,0,0,0,0,forward,Burnley,home,Stoke City,4/4/2017,19881
I. Afellay,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Stoke City,away,Burnley,4/4/2017,19881
P. Crouch,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Stoke City,away,Burnley,4/4/2017,19881
L. Grant,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,0,goalkeeper,Stoke City,away,Burnley,4/4/2017,19881
M. Muniesa,9,0,2,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Stoke City,away,Burnley,4/4/2017,19881
Martins Indi,9,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Stoke City,away,Burnley,4/4/2017,19881
R. Shawcross,7,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Stoke City,away,Burnley,4/4/2017,19881
C. Adam,0,3,5,0,1,0,0,0,0,90,63,0,0,5,0,0,1,midfielder,Stoke City,away,Burnley,4/4/2017,19881
E. Pieters,0,0,3,0,0,0,0,0,0,90,47,0,0,0,0,0,0,midfielder,Stoke City,away,Burnley,4/4/2017,19881
G. Cameron,0,0,0,0,2,0,0,0,0,90,46,0,0,0,0,0,0,midfielder,Stoke City,away,Burnley,4/4/2017,19881
M. Diouf,0,0,1,0,2,0,0,0,0,90,27,0,0,0,0,0,0,midfielder,Stoke City,away,Burnley,4/4/2017,19881
J. Allen,0,0,0,0,3,0,0,0,0,85,34,0,0,0,0,0,0,forward,Stoke City,away,Burnley,4/4/2017,19881
M. Arnautovic,0,2,1,0,0,0,0,0,0,90,27,0,0,2,0,0,0,forward,Stoke City,away,Burnley,4/4/2017,19881
S. Berahino,0,0,0,0,0,0,0,0,0,71,11,0,0,0,0,0,0,forward,Stoke City,away,Burnley,4/4/2017,19881
A. King,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Leicester City,home,Sunderland,4/4/2017,31757
I. Slimani,0,0,1,0,0,1,0,0,0,28,0,0,0,0,0,0,0,substitute,Leicester City,home,Sunderland,4/4/2017,31757
M. Albrighton,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Leicester City,home,Sunderland,4/4/2017,31757
K. Schmeichel,0,0,0,0,0,0,0,0,9,90,0,0,0,0,4,0,0,goalkeeper,Leicester City,home,Sunderland,4/4/2017,31757
C. Fuchs,8,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Leicester City,home,Sunderland,4/4/2017,31757
D. Simpson,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Leicester City,home,Sunderland,4/4/2017,31757
R. Huth,10,0,4,0,0,0,0,0,0,90,0,0,0,2,0,0,0,defender,Leicester City,home,Sunderland,4/4/2017,31757
Y. Benalouane,8,0,2,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Leicester City,home,Sunderland,4/4/2017,31757
D. Drinkwater,0,1,1,0,0,0,0,0,0,90,79,0,0,0,0,0,0,midfielder,Leicester City,home,Sunderland,4/4/2017,31757
D. Gray,0,0,1,0,1,0,0,0,0,62,13,0,0,3,0,0,0,midfielder,Leicester City,home,Sunderland,4/4/2017,31757
R. Mahrez,0,2,1,0,6,0,0,0,0,90,47,0,0,1,0,0,0,midfielder,Leicester City,home,Sunderland,4/4/2017,31757
Wilfred Ndidi,0,0,0,0,1,0,0,0,0,82,41,0,0,0,0,0,0,midfielder,Leicester City,home,Sunderland,4/4/2017,31757
J. Vardy,0,0,0,0,1,1,0,0,0,90,12,0,0,2,0,0,0,forward,Leicester City,home,Sunderland,4/4/2017,31757
S. Okazaki,0,0,2,0,0,0,0,0,0,62,24,0,0,1,0,0,0,forward,Leicester City,home,Sunderland,4/4/2017,31757
D. Gibson,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Sunderland,away,Leicester City,4/4/2017,31757
V. Anichebe,0,0,1,0,1,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Sunderland,away,Leicester City,4/4/2017,31757
W. Khazri,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Sunderland,away,Leicester City,4/4/2017,31757
J. Pickford,0,0,0,0,0,0,0,2,9,90,0,0,0,0,6,0,0,goalkeeper,Sunderland,away,Leicester City,4/4/2017,31757
B. Jones,5,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sunderland,away,Leicester City,4/4/2017,31757
B. Oviedo,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Sunderland,away,Leicester City,4/4/2017,31757
J. Denayer,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Sunderland,away,Leicester City,4/4/2017,31757
L. Koné,8,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Sunderland,away,Leicester City,4/4/2017,31757
D. Ndong,0,0,2,0,0,0,0,0,0,90,30,0,0,2,0,0,0,midfielder,Sunderland,away,Leicester City,4/4/2017,31757
J. Rodwell,0,0,2,0,0,0,0,0,0,80,24,0,0,1,0,0,0,midfielder,Sunderland,away,Leicester City,4/4/2017,31757
L. Cattermole,0,0,0,0,4,0,0,0,0,73,30,0,0,0,0,0,1,midfielder,Sunderland,away,Leicester City,4/4/2017,31757
S. Larsson,0,6,2,1,0,0,0,0,0,73,35,0,0,2,0,0,0,midfielder,Sunderland,away,Leicester City,4/4/2017,31757
F. Borini,0,0,2,0,2,0,0,0,0,90,23,0,0,0,0,0,0,forward,Sunderland,away,Leicester City,4/4/2017,31757
J. Defoe,0,0,0,0,2,0,0,0,0,90,17,0,0,5,0,0,0,forward,Sunderland,away,Leicester City,4/4/2017,31757
A. Mariappa,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Watford,home,West Bromwich Albion,4/4/2017,20090
D. Janmaat,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Watford,home,West Bromwich Albion,4/4/2017,20090
H. Gomes,0,0,0,0,0,0,0,0,11,90,0,0,0,0,2,0,0,goalkeeper,Watford,home,West Bromwich Albion,4/4/2017,20090
C. Cathcart,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Watford,home,West Bromwich Albion,4/4/2017,20090
J. Holebas,8,1,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Watford,home,West Bromwich Albion,4/4/2017,20090
M. Britos,2,0,3,0,0,0,0,0,0,65,0,0,1,1,0,0,0,defender,Watford,home,West Bromwich Albion,4/4/2017,20090
S. Prödl,1,0,1,0,1,0,0,0,0,45,0,0,0,0,0,0,0,defender,Watford,home,West Bromwich Albion,4/4/2017,20090
A. Doucouré,0,0,0,0,0,0,0,0,0,90,49,0,0,0,0,0,0,midfielder,Watford,home,West Bromwich Albion,4/4/2017,20090
E. Capoue,0,0,2,0,3,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Watford,home,West Bromwich Albion,4/4/2017,20090
M. Niang,0,0,1,0,2,1,1,0,0,79,35,0,0,2,0,0,1,midfielder,Watford,home,West Bromwich Albion,4/4/2017,20090
N. Amrabat,0,0,1,0,1,0,0,0,0,69,25,0,0,1,0,0,0,midfielder,Watford,home,West Bromwich Albion,4/4/2017,20090
T. Cleverley,0,3,0,0,2,0,0,0,0,90,48,0,0,0,0,0,0,midfielder,Watford,home,West Bromwich Albion,4/4/2017,20090
T. Deeney,0,0,2,0,1,1,1,0,0,90,21,0,0,1,0,0,0,forward,Watford,home,West Bromwich Albion,4/4/2017,20090
J. Morrison,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,substitute,West Bromwich Albion,away,Watford,4/4/2017,20090
Matt Phillips,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,West Bromwich Albion,away,Watford,4/4/2017,20090
S. Rondón,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,substitute,West Bromwich Albion,away,Watford,4/4/2017,20090
B. Foster,0,0,0,0,0,0,0,2,3,90,0,0,0,0,0,0,0,goalkeeper,West Bromwich Albion,away,Watford,4/4/2017,20090
C. Dawson,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,West Bromwich Albion,away,Watford,4/4/2017,20090
G. McAuley,1,0,0,0,0,0,0,0,0,56,0,0,0,0,0,1,0,defender,West Bromwich Albion,away,Watford,4/4/2017,20090
J. Evans,2,0,3,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,West Bromwich Albion,away,Watford,4/4/2017,20090
Nyom,0,0,3,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,West Bromwich Albion,away,Watford,4/4/2017,20090
C. Brunt,0,2,0,0,0,0,0,0,0,90,39,0,0,1,0,0,0,midfielder,West Bromwich Albion,away,Watford,4/4/2017,20090
D. Fletcher,0,0,2,0,1,0,0,0,0,90,47,0,0,1,0,0,0,midfielder,West Bromwich Albion,away,Watford,4/4/2017,20090
J. Livermore,0,0,3,0,1,0,0,0,0,61,23,0,0,0,0,0,1,midfielder,West Bromwich Albion,away,Watford,4/4/2017,20090
H. Robson-Kanu,0,0,2,0,4,0,0,0,0,90,14,0,0,3,0,0,1,forward,West Bromwich Albion,away,Watford,4/4/2017,20090
J. McClean,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,1,forward,West Bromwich Albion,away,Watford,4/4/2017,20090
N. Chadli,0,4,0,1,1,0,0,0,0,90,33,0,0,4,0,0,0,forward,West Bromwich Albion,away,Watford,4/4/2017,20090
H. Mkhitaryan,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Manchester United,home,Everton,4/4/2017,75272
L. Shaw,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Manchester United,home,Everton,4/4/2017,75272
P. Pogba,0,0,0,0,2,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Manchester United,home,Everton,4/4/2017,75272
D. de Gea,0,0,0,0,0,0,0,1,2,90,0,0,0,0,3,0,0,goalkeeper,Manchester United,home,Everton,4/4/2017,75272
A. Young,2,1,1,0,2,0,0,0,0,65,0,0,0,0,0,1,1,defender,Manchester United,home,Everton,4/4/2017,75272
D. Blind,0,2,0,0,1,0,0,0,0,45,0,0,0,1,0,1,0,defender,Manchester United,home,Everton,4/4/2017,75272
E. Bailly,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,Manchester United,home,Everton,4/4/2017,75272
M. Rojo,7,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Manchester United,home,Everton,4/4/2017,75272
Ander Herrera,0,1,1,0,1,0,0,0,0,90,85,0,0,2,0,0,0,midfielder,Manchester United,home,Everton,4/4/2017,75272
