player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
Suso,0,0,2,0,3,0,0,0,0,90,42,0,0,2,0,0,0,forward,Milan,away,Sassuolo,2/26/2017,0
Gabriel,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Internazionale,home,Roma,2/26/2017,0
É. Banega,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Internazionale,home,Roma,2/26/2017,0
Éder,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,substitute,Internazionale,home,Roma,2/26/2017,0
S. Handanovic,0,0,0,0,0,0,0,3,7,90,0,0,0,0,2,0,0,goalkeeper,Internazionale,home,Roma,2/26/2017,0
D. D'Ambrosio,6,0,2,0,3,0,0,0,0,90,0,0,0,0,0,2,0,defender,Internazionale,home,Roma,2/26/2017,0
G. Medel,6,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Internazionale,home,Roma,2/26/2017,0
J. Murillo,7,0,2,0,2,0,0,0,0,90,0,0,0,0,0,3,1,defender,Internazionale,home,Roma,2/26/2017,0
A. Candreva,0,3,0,0,3,0,0,0,0,75,23,0,0,2,0,0,0,midfielder,Internazionale,home,Roma,2/26/2017,0
G. Kondogbia,0,0,0,0,1,0,0,0,0,90,54,0,0,1,0,0,0,midfielder,Internazionale,home,Roma,2/26/2017,0
I. Perisic,0,0,1,0,0,0,1,0,0,90,34,0,0,0,0,0,1,midfielder,Internazionale,home,Roma,2/26/2017,0
R. Gagliardini,0,0,2,0,2,0,0,0,0,90,64,0,0,0,0,0,0,midfielder,Internazionale,home,Roma,2/26/2017,0
João Mário,0,3,2,0,3,0,0,0,0,80,28,0,0,0,0,0,0,forward,Internazionale,home,Roma,2/26/2017,0
M. Brozovic,0,2,1,0,0,0,0,0,0,55,25,0,0,1,0,0,0,forward,Internazionale,home,Roma,2/26/2017,0
M. Icardi,0,0,0,0,2,1,0,0,0,90,13,0,0,6,0,0,0,forward,Internazionale,home,Roma,2/26/2017,0
D. Perotti,0,0,0,0,1,1,0,0,0,19,0,1,0,0,0,0,0,substitute,Roma,away,Internazionale,2/26/2017,0
L. Paredes,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Roma,away,Internazionale,2/26/2017,0
T. Vermaelen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Roma,away,Internazionale,2/26/2017,0
W. Szczesny,0,0,0,0,0,0,0,1,12,90,0,0,0,0,3,0,0,goalkeeper,Roma,away,Internazionale,2/26/2017,0
A. Rüdiger,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Roma,away,Internazionale,2/26/2017,0
F. Fazio,17,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Roma,away,Internazionale,2/26/2017,0
K. Manolas,7,0,2,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Roma,away,Internazionale,2/26/2017,0
Bruno Peres,0,0,3,0,0,0,1,0,0,89,35,0,0,0,0,0,0,midfielder,Roma,away,Internazionale,2/26/2017,0
D. De Rossi,0,1,1,0,0,0,0,0,0,84,48,0,0,0,0,0,1,midfielder,Roma,away,Internazionale,2/26/2017,0
Juan Jesus,0,0,3,0,0,0,0,0,0,90,25,0,0,0,0,0,0,midfielder,Roma,away,Internazionale,2/26/2017,0
K. Strootman,0,0,3,0,0,0,0,0,0,90,53,0,0,0,0,0,0,midfielder,Roma,away,Internazionale,2/26/2017,0
E. Dzeko,0,0,4,0,3,0,1,0,0,90,41,0,0,2,0,0,0,forward,Roma,away,Internazionale,2/26/2017,0
M. Salah,0,1,3,0,1,0,0,0,0,71,29,0,0,3,0,0,0,forward,Roma,away,Internazionale,2/26/2017,0
R. Nainggolan,0,0,2,0,2,2,0,0,0,90,38,0,0,3,0,0,0,forward,Roma,away,Internazionale,2/26/2017,0
M. Olivera,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Fiorentina,home,Torino,2/27/2017,0
N. Tomovic,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Fiorentina,home,Torino,2/27/2017,0
S. Cristóforo,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Fiorentina,home,Torino,2/27/2017,0
C. Tatarusanu,0,0,0,0,0,0,0,2,5,90,0,0,0,0,3,0,0,goalkeeper,Fiorentina,home,Torino,2/27/2017,0
C. Salcedo,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Fiorentina,home,Torino,2/27/2017,0
C. Sánchez,2,0,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,defender,Fiorentina,home,Torino,2/27/2017,0
D. Astori,2,0,3,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Fiorentina,home,Torino,2/27/2017,0
G. Rodríguez,7,0,1,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Fiorentina,home,Torino,2/27/2017,0
Borja Valero,0,8,0,0,0,0,1,0,0,90,93,0,0,1,0,0,0,midfielder,Fiorentina,home,Torino,2/27/2017,0
C. Tello,0,1,0,1,0,0,0,0,0,88,38,0,0,5,0,0,0,midfielder,Fiorentina,home,Torino,2/27/2017,0
F. Chiesa,0,0,2,0,2,0,0,0,0,90,41,0,0,2,0,0,0,midfielder,Fiorentina,home,Torino,2/27/2017,0
J. Ilicic,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,midfielder,Fiorentina,home,Torino,2/27/2017,0
M. Badelj,0,0,3,0,2,0,0,0,0,90,69,0,0,1,0,0,0,midfielder,Fiorentina,home,Torino,2/27/2017,0
R. Saponara,0,0,1,0,3,1,0,0,0,80,41,0,0,3,0,0,1,midfielder,Fiorentina,home,Torino,2/27/2017,0
Nikola Kalinic,0,0,2,0,0,1,0,0,0,90,18,0,0,4,0,0,0,forward,Fiorentina,home,Torino,2/27/2017,0
A. Ljajic,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Torino,away,Fiorentina,2/27/2017,0
L. Rossettini,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Torino,away,Fiorentina,2/27/2017,0
S. Gustafson,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,substitute,Torino,away,Fiorentina,2/27/2017,0
J. Hart,0,0,0,0,0,0,0,2,13,90,0,0,0,0,5,0,0,goalkeeper,Torino,away,Fiorentina,2/27/2017,0
A. Barreca,3,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Torino,away,Fiorentina,2/27/2017,0
Arlind Ajeti,1,0,1,0,0,0,0,0,0,45,0,0,0,0,0,1,0,defender,Torino,away,Fiorentina,2/27/2017,0
D. Zappacosta,0,6,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Torino,away,Fiorentina,2/27/2017,0
E. Moretti,10,0,0,0,1,0,1,0,0,90,0,0,0,0,0,1,0,defender,Torino,away,Fiorentina,2/27/2017,0
D. Baselli,0,0,0,0,4,0,1,0,0,90,52,0,0,1,0,0,0,midfielder,Torino,away,Fiorentina,2/27/2017,0
M. Benassi,0,0,2,0,0,0,0,0,0,58,14,0,0,1,0,0,1,midfielder,Torino,away,Fiorentina,2/27/2017,0
S. Lukic,0,0,2,0,0,0,0,0,0,90,62,0,0,1,0,0,1,midfielder,Torino,away,Fiorentina,2/27/2017,0
A. Belotti,0,0,2,0,5,2,0,0,0,90,15,0,0,3,0,0,0,forward,Torino,away,Fiorentina,2/27/2017,0
I. Falque,0,0,0,0,0,0,0,0,0,90,30,0,0,0,0,0,0,forward,Torino,away,Fiorentina,2/27/2017,0
L. Boyé,0,0,2,0,1,0,0,0,0,69,24,0,0,1,0,0,0,forward,Torino,away,Fiorentina,2/27/2017,0
Bruno Peres,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,substitute,Roma,home,Napoli,3/4/2017,0
L. Paredes,0,0,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Roma,home,Napoli,3/4/2017,0
M. Salah,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,substitute,Roma,home,Napoli,3/4/2017,0
W. Szczesny,0,0,0,0,0,0,0,2,7,90,0,0,0,0,2,0,0,goalkeeper,Roma,home,Napoli,3/4/2017,0
A. Rüdiger,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Roma,home,Napoli,3/4/2017,0
F. Fazio,1,0,0,0,1,0,0,0,0,52,0,0,0,0,0,2,0,defender,Roma,home,Napoli,3/4/2017,0
Juan Jesus,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Roma,home,Napoli,3/4/2017,0
K. Manolas,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Roma,home,Napoli,3/4/2017,0
D. De Rossi,0,0,3,0,2,0,0,0,0,79,52,0,0,0,0,0,1,midfielder,Roma,home,Napoli,3/4/2017,0
D. Perotti,0,5,3,0,1,0,1,0,0,90,40,0,0,4,0,0,1,midfielder,Roma,home,Napoli,3/4/2017,0
K. Strootman,0,0,0,0,0,1,0,0,0,90,66,0,0,2,0,0,0,midfielder,Roma,home,Napoli,3/4/2017,0
R. Nainggolan,0,0,1,0,2,0,0,0,0,90,42,0,0,1,0,0,0,midfielder,Roma,home,Napoli,3/4/2017,0
S. El Shaarawy,0,0,1,0,1,0,0,0,0,52,25,0,0,1,0,0,0,midfielder,Roma,home,Napoli,3/4/2017,0
E. Dzeko,0,0,1,0,0,0,0,0,0,90,28,0,0,4,0,0,0,forward,Roma,home,Napoli,3/4/2017,0
A. Diawara,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Napoli,away,Roma,3/4/2017,0
A. Milik,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Napoli,away,Roma,3/4/2017,0
P. Zielinski,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Napoli,away,Roma,3/4/2017,0
J. Reina,0,0,0,0,0,0,0,1,11,90,0,0,0,0,3,0,0,goalkeeper,Napoli,away,Roma,3/4/2017,0
E. Hysaj,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Napoli,away,Roma,3/4/2017,0
F. Ghoulam,2,5,0,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Napoli,away,Roma,3/4/2017,0
K. Koulibaly,13,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Napoli,away,Roma,3/4/2017,0
R. Albiol,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Napoli,away,Roma,3/4/2017,0
Jorginho,0,0,2,0,0,0,0,0,0,66,49,0,0,0,0,0,0,midfielder,Napoli,away,Roma,3/4/2017,0
M. Hamsik,0,0,0,0,2,0,1,0,0,79,55,0,0,0,0,0,0,midfielder,Napoli,away,Roma,3/4/2017,0
M. Rog,0,0,3,0,3,0,0,0,0,90,37,0,0,1,0,0,1,midfielder,Napoli,away,Roma,3/4/2017,0
D. Mertens,0,0,3,0,1,2,0,0,0,74,8,0,0,4,0,0,0,forward,Napoli,away,Roma,3/4/2017,0
J. Callejón,0,1,1,0,1,0,0,0,0,90,34,0,0,1,0,0,0,forward,Napoli,away,Roma,3/4/2017,0
Lorenzo Insigne,0,0,1,0,0,0,1,0,0,90,46,0,0,2,0,0,0,forward,Napoli,away,Roma,3/4/2017,0
B. Bereszynski,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Sampdoria,home,Pescara,3/4/2017,0
K. Linetty,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Sampdoria,home,Pescara,3/4/2017,0
P. Schick,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,substitute,Sampdoria,home,Pescara,3/4/2017,0
E. Viviano,0,0,0,0,0,0,0,1,4,90,0,0,0,0,3,0,0,goalkeeper,Sampdoria,home,Pescara,3/4/2017,0
D. Pavlovic,3,0,2,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Sampdoria,home,Pescara,3/4/2017,0
J. Sala,1,0,3,0,1,0,0,0,0,83,0,0,0,0,0,4,0,defender,Sampdoria,home,Pescara,3/4/2017,0
M. Silvestre,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Sampdoria,home,Pescara,3/4/2017,0
M. Skriniar,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Sampdoria,home,Pescara,3/4/2017,0
B. Fernandes,0,1,1,0,4,1,2,0,0,90,45,0,0,3,0,0,0,midfielder,Sampdoria,home,Pescara,3/4/2017,0
D. Praet,0,0,1,0,1,0,0,0,0,90,39,0,0,1,0,0,0,midfielder,Sampdoria,home,Pescara,3/4/2017,0
E. Barreto,0,0,1,0,0,0,0,0,0,75,37,0,0,3,0,0,0,midfielder,Sampdoria,home,Pescara,3/4/2017,0
L. Torreira,0,6,2,0,3,0,0,0,0,90,75,0,0,0,0,0,0,midfielder,Sampdoria,home,Pescara,3/4/2017,0
F. Quagliarella,0,0,3,0,2,1,0,0,0,90,15,0,0,1,0,0,0,forward,Sampdoria,home,Pescara,3/4/2017,0
L. Muriel,0,0,2,1,1,0,1,0,0,62,15,0,0,3,0,0,0,forward,Sampdoria,home,Pescara,3/4/2017,0
G. Brugman,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Pescara,away,Sampdoria,3/4/2017,0
G. Kastanos,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Pescara,away,Sampdoria,3/4/2017,0
M. Fornasier,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Pescara,away,Sampdoria,3/4/2017,0
A. Bizzarri,0,0,0,0,0,0,0,3,12,90,0,0,0,0,4,0,0,goalkeeper,Pescara,away,Sampdoria,3/4/2017,0
A. Coda,3,0,2,0,0,0,0,0,0,83,0,0,0,0,0,0,1,defender,Pescara,away,Sampdoria,3/4/2017,0
C. Biraghi,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Pescara,away,Sampdoria,3/4/2017,0
F. Zampano,3,0,0,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,Pescara,away,Sampdoria,3/4/2017,0
G. Stendardo,5,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Pescara,away,Sampdoria,3/4/2017,0
A. Bruno,0,0,3,0,0,0,0,0,0,90,59,0,0,0,0,0,1,midfielder,Pescara,away,Sampdoria,3/4/2017,0
L. Memushaj,0,0,2,1,5,0,0,0,0,90,38,0,0,1,0,0,0,midfielder,Pescara,away,Sampdoria,3/4/2017,0
V. Verre,0,0,2,0,1,0,0,0,0,88,53,0,0,0,0,0,0,midfielder,Pescara,away,Sampdoria,3/4/2017,0
A. Cerri,0,0,2,0,0,1,0,0,0,75,14,0,0,4,0,0,0,forward,Pescara,away,Sampdoria,3/4/2017,0
Ahmed Benali,0,1,0,0,2,0,1,0,0,90,45,0,0,0,0,0,0,forward,Pescara,away,Sampdoria,3/4/2017,0
G. Caprari,0,1,0,0,4,0,0,0,0,90,30,0,0,2,0,0,0,forward,Pescara,away,Sampdoria,3/4/2017,0
G. Lapadula,0,0,1,0,0,1,0,0,0,29,0,1,0,0,0,0,0,substitute,Milan,home,Chievo,3/4/2017,0
J. Kucka,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Milan,home,Chievo,3/4/2017,0
L. Ocampos,0,0,1,0,1,0,0,0,0,55,0,0,0,0,0,0,1,substitute,Milan,home,Chievo,3/4/2017,0
G. Donnarumma,0,0,0,0,0,0,0,1,8,90,0,0,0,0,2,0,0,goalkeeper,Milan,home,Chievo,3/4/2017,0
A. Romagnoli,5,0,3,0,2,0,1,0,0,90,0,0,0,2,0,0,0,defender,Milan,home,Chievo,3/4/2017,0
C. Zapata,3,0,1,0,2,0,0,0,0,90,0,0,0,0,0,0,0,defender,Milan,home,Chievo,3/4/2017,0
L. Vangioni,1,0,2,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Milan,home,Chievo,3/4/2017,0
M. De Sciglio,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Milan,home,Chievo,3/4/2017,0
A. Bertolacci,0,0,4,0,3,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Milan,home,Chievo,3/4/2017,0
J. Sosa,0,11,0,0,1,0,0,0,0,90,59,0,0,1,0,0,0,midfielder,Milan,home,Chievo,3/4/2017,0
M. Locatelli,0,0,0,0,2,0,0,0,0,61,22,0,0,1,0,0,0,midfielder,Milan,home,Chievo,3/4/2017,0
C. Bacca,0,0,1,0,1,2,0,0,0,79,22,0,0,7,0,0,0,forward,Milan,home,Chievo,3/4/2017,0
G. Deulofeu,0,0,3,0,1,0,1,0,0,90,37,0,0,1,0,0,1,forward,Milan,home,Chievo,3/4/2017,0
Suso,0,0,0,0,0,0,0,0,0,35,12,0,0,0,0,0,0,forward,Milan,home,Chievo,3/4/2017,0
M. Izco,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Chievo,away,Milan,3/4/2017,0
R. Inglese,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,substitute,Chievo,away,Milan,3/4/2017,0
S. Kiyine,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Chievo,away,Milan,3/4/2017,0
S. Sorrentino,0,0,0,0,0,0,0,3,11,90,0,0,0,0,3,0,0,goalkeeper,Chievo,away,Milan,3/4/2017,0
B. Cesar,11,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Chievo,away,Milan,3/4/2017,0
D. Dainelli,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Chievo,away,Milan,3/4/2017,0
F. Cacciatore,3,0,1,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Chievo,away,Milan,3/4/2017,0
M. Gobbi,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Chievo,away,Milan,3/4/2017,0
I. Radovanovic,0,0,4,0,2,0,0,0,0,90,64,0,0,1,0,0,0,midfielder,Chievo,away,Milan,3/4/2017,0
J. de Guzmán,0,0,0,0,0,1,0,0,0,84,34,1,0,2,0,0,0,midfielder,Chievo,away,Milan,3/4/2017,0
L. Castro,0,1,0,0,4,0,0,0,0,90,45,0,0,0,0,0,0,midfielder,Chievo,away,Milan,3/4/2017,0
V. Birsa,0,6,0,0,0,0,0,0,0,90,35,0,0,2,0,0,0,midfielder,Chievo,away,Milan,3/4/2017,0
R. Meggiorini,0,0,2,0,2,0,0,0,0,54,15,0,0,1,0,0,0,forward,Chievo,away,Milan,3/4/2017,0
S. Gakpe,0,0,1,0,3,0,0,0,0,63,8,0,0,2,0,0,0,forward,Chievo,away,Milan,3/4/2017,0
A. Grassi,0,0,2,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Atalanta,home,Fiorentina,3/5/2017,0
A. Mounier,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Atalanta,home,Fiorentina,3/5/2017,0
A. Paloschi,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Atalanta,home,Fiorentina,3/5/2017,0
E. Berisha,0,0,0,0,0,0,0,0,5,90,0,0,0,0,2,0,0,goalkeeper,Atalanta,home,Fiorentina,3/5/2017,0
A. Masiello,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Atalanta,home,Fiorentina,3/5/2017,0
M. Caldara,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Atalanta,home,Fiorentina,3/5/2017,0
R. Toloi,3,0,1,0,0,0,0,0,0,90,0,0,0,2,0,3,0,defender,Atalanta,home,Fiorentina,3/5/2017,0
A. Conti,0,0,2,0,0,0,0,0,0,90,39,0,0,0,0,0,0,midfielder,Atalanta,home,Fiorentina,3/5/2017,0
J. Kurtic,0,0,2,0,0,0,0,0,0,69,31,0,0,0,0,0,0,midfielder,Atalanta,home,Fiorentina,3/5/2017,0
L. Spinazzola,0,0,1,0,1,0,0,0,0,90,31,0,0,0,0,0,0,midfielder,Atalanta,home,Fiorentina,3/5/2017,0
R. Freuler,0,0,3,0,1,0,0,0,0,90,54,0,0,1,0,0,0,midfielder,Atalanta,home,Fiorentina,3/5/2017,0
A. Gomez,0,7,1,1,6,0,0,0,0,90,23,0,0,3,0,0,0,forward,Atalanta,home,Fiorentina,3/5/2017,0
A. Petagna,0,0,1,0,3,0,0,0,0,86,19,0,0,2,0,0,0,forward,Atalanta,home,Fiorentina,3/5/2017,0
M. D'Alessandro,0,0,2,0,0,0,0,0,0,45,15,0,0,1,0,0,1,forward,Atalanta,home,Fiorentina,3/5/2017,0
F. Bernardeschi,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Fiorentina,away,Atalanta,3/5/2017,0
K. Babacar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Fiorentina,away,Atalanta,3/5/2017,0
M. Olivera,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Fiorentina,away,Atalanta,3/5/2017,0
C. Tatarusanu,0,0,0,0,0,0,0,0,13,90,0,0,0,0,4,0,0,goalkeeper,Fiorentina,away,Atalanta,3/5/2017,0
C. Sánchez,2,0,6,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Fiorentina,away,Atalanta,3/5/2017,0
D. Astori,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,Fiorentina,away,Atalanta,3/5/2017,0
G. Rodríguez,4,0,3,0,0,0,0,0,0,90,0,0,0,1,0,2,1,defender,Fiorentina,away,Atalanta,3/5/2017,0
Borja Valero,0,0,0,0,3,0,0,0,0,90,34,0,0,1,0,0,0,midfielder,Fiorentina,away,Atalanta,3/5/2017,0
F. Chiesa,0,0,1,0,0,0,0,0,0,72,27,0,0,0,0,0,1,midfielder,Fiorentina,away,Atalanta,3/5/2017,0
M. Badelj,0,0,1,0,3,0,0,0,0,90,79,0,0,0,0,0,0,midfielder,Fiorentina,away,Atalanta,3/5/2017,0
M. Vecino,0,0,1,0,1,0,0,0,0,90,50,0,0,2,0,0,0,midfielder,Fiorentina,away,Atalanta,3/5/2017,0
C. Tello,0,0,1,0,1,0,0,0,0,90,27,0,0,1,0,0,0,forward,Fiorentina,away,Atalanta,3/5/2017,0
J. Ilicic,0,4,1,0,6,0,0,0,0,81,52,0,0,0,0,0,1,forward,Fiorentina,away,Atalanta,3/5/2017,0
Nikola Kalinic,0,0,0,0,1,0,0,0,0,89,25,0,0,1,0,0,0,forward,Fiorentina,away,Atalanta,3/5/2017,0
D. Dessena,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Cagliari,home,Internazionale,3/5/2017,0
M. Sau,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Cagliari,home,Internazionale,3/5/2017,0
Gabriel,0,0,0,0,0,0,0,5,9,90,0,0,0,0,5,0,0,goalkeeper,Cagliari,home,Internazionale,3/5/2017,0
Bruno Alves,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Cagliari,home,Internazionale,3/5/2017,0
F. Pisacane,5,0,1,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Cagliari,home,Internazionale,3/5/2017,0
M. Capuano,3,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Cagliari,home,Internazionale,3/5/2017,0
A. Ionita,0,0,3,0,3,0,0,0,0,90,16,0,0,1,0,0,1,midfielder,Cagliari,home,Internazionale,3/5/2017,0
D. Di Gennaro,0,2,0,1,1,0,0,0,0,62,19,0,0,2,0,0,0,midfielder,Cagliari,home,Internazionale,3/5/2017,0
M. Isla,0,0,1,0,0,0,0,0,0,90,31,0,0,0,0,0,0,midfielder,Cagliari,home,Internazionale,3/5/2017,0
N. Barella,0,3,1,0,1,0,1,0,0,78,25,0,0,0,0,0,1,midfielder,Cagliari,home,Internazionale,3/5/2017,0
S. Padoin,0,1,1,0,2,0,0,0,0,90,32,0,0,0,0,0,0,midfielder,Cagliari,home,Internazionale,3/5/2017,0
João Pedro,0,0,1,0,2,0,0,0,0,90,30,0,0,1,0,0,0,forward,Cagliari,home,Internazionale,3/5/2017,0
M. Borriello,0,0,0,0,0,1,0,0,0,78,22,0,0,1,0,0,0,forward,Cagliari,home,Internazionale,3/5/2017,0
João Mário,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Internazionale,away,Cagliari,3/5/2017,0
Y. Nagatomo,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Internazionale,away,Cagliari,3/5/2017,0
Éder,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Internazionale,away,Cagliari,3/5/2017,0
S. Handanovic,0,0,0,0,0,0,0,1,6,90,0,0,0,0,2,0,0,goalkeeper,Internazionale,away,Cagliari,3/5/2017,0
C. Ansaldi,2,0,1,0,1,0,0,0,0,88,0,0,0,0,0,0,0,defender,Internazionale,away,Cagliari,3/5/2017,0
D. D'Ambrosio,2,0,2,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Internazionale,away,Cagliari,3/5/2017,0
G. Medel,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Internazionale,away,Cagliari,3/5/2017,0
Miranda,1,0,2,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Internazionale,away,Cagliari,3/5/2017,0
A. Candreva,0,1,1,0,1,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Internazionale,away,Cagliari,3/5/2017,0
G. Kondogbia,0,0,2,0,1,0,0,0,0,90,45,0,0,5,0,0,0,midfielder,Internazionale,away,Cagliari,3/5/2017,0
I. Perisic,0,0,1,0,0,2,0,0,0,73,25,0,0,2,0,0,0,midfielder,Internazionale,away,Cagliari,3/5/2017,0
R. Gagliardini,0,0,1,0,1,1,0,0,0,90,70,0,0,1,0,0,0,midfielder,Internazionale,away,Cagliari,3/5/2017,0
É. Banega,0,9,0,1,0,1,1,0,0,76,52,0,0,1,0,0,0,midfielder,Internazionale,away,Cagliari,3/5/2017,0
M. Icardi,0,0,1,0,1,1,0,0,0,90,13,1,0,3,0,0,0,forward,Internazionale,away,Cagliari,3/5/2017,0
B. Acosty,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Crotone,home,Sassuolo,3/5/2017,0
M. Trotta,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,Crotone,home,Sassuolo,3/5/2017,0
A. Cordaz,0,0,0,0,0,0,0,0,11,90,0,0,0,0,1,0,0,goalkeeper,Crotone,home,Sassuolo,3/5/2017,0
A. Rosi,5,0,3,0,1,0,0,0,0,90,0,0,0,1,0,1,1,defender,Crotone,home,Sassuolo,3/5/2017,0
B. Martella,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Crotone,home,Sassuolo,3/5/2017,0
F. Ceccherini,5,0,1,0,2,0,0,0,0,90,0,0,0,1,0,2,1,defender,Crotone,home,Sassuolo,3/5/2017,0
G. Ferrari,8,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Crotone,home,Sassuolo,3/5/2017,0
A. Stoian,0,2,0,0,1,0,0,0,0,90,38,0,0,1,0,0,0,midfielder,Crotone,home,Sassuolo,3/5/2017,0
L. Capezzi,0,5,0,0,1,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Crotone,home,Sassuolo,3/5/2017,0
