player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
O. Nguette,0,0,2,0,3,0,0,0,0,90,23,0,0,2,0,0,0,midfielder,Metz,away,Nice,1/15/2017,21502
R. Cohade,0,2,0,0,3,0,0,0,0,90,65,0,0,1,0,0,0,midfielder,Metz,away,Nice,1/15/2017,21502
H. Diallo,0,0,1,0,1,0,0,0,0,81,13,0,0,2,0,0,0,forward,Metz,away,Nice,1/15/2017,21502
H. Bazile,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,1,substitute,Caen,home,Lyon,1/15/2017,18935
R. Vercoutre,0,0,0,0,0,0,0,2,6,90,0,0,0,0,3,0,0,goalkeeper,Caen,home,Lyon,1/15/2017,18935
A. Yahia,1,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Caen,home,Lyon,1/15/2017,18935
D. Da Silva,4,0,2,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Caen,home,Lyon,1/15/2017,18935
F. Guilbert,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Caen,home,Lyon,1/15/2017,18935
J. Adeoti,2,0,4,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Caen,home,Lyon,1/15/2017,18935
V. Bessat,1,1,2,0,0,0,0,0,0,90,0,0,0,0,0,8,0,defender,Caen,home,Lyon,1/15/2017,18935
J. Delaplace,0,0,3,0,2,0,0,0,0,90,23,0,0,2,0,0,0,midfielder,Caen,home,Lyon,1/15/2017,18935
J. Féret,0,3,2,0,5,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Caen,home,Lyon,1/15/2017,18935
R. Rodelin,0,0,1,1,3,0,0,0,0,90,34,0,0,2,0,0,0,midfielder,Caen,home,Lyon,1/15/2017,18935
Y. Karamoh,0,0,3,0,2,0,1,0,0,74,11,0,0,1,0,0,0,midfielder,Caen,home,Lyon,1/15/2017,18935
I. Santini,0,0,4,0,0,2,0,0,0,90,25,1,0,3,0,0,1,forward,Caen,home,Lyon,1/15/2017,18935
L. Tousart,0,0,1,0,2,0,0,0,0,50,0,0,0,0,0,0,0,substitute,Lyon,away,Caen,1/15/2017,18935
M. Rybus,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,1,substitute,Lyon,away,Caen,1/15/2017,18935
S. Darder,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Lyon,away,Caen,1/15/2017,18935
Anthony Lopes,0,0,0,0,0,0,0,3,5,90,0,0,0,0,3,0,0,goalkeeper,Lyon,away,Caen,1/15/2017,18935
J. Morel,1,0,0,0,2,0,0,0,0,73,0,0,0,0,0,0,0,defender,Lyon,away,Caen,1/15/2017,18935
M. Diakhaby,2,0,1,0,1,0,0,0,0,40,0,0,0,2,0,1,1,defender,Lyon,away,Caen,1/15/2017,18935
M. Yanga-Mbiwa,4,0,2,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lyon,away,Caen,1/15/2017,18935
Rafael,3,0,0,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Lyon,away,Caen,1/15/2017,18935
C. Tolisso,0,0,2,0,0,0,0,0,0,90,71,0,0,2,0,0,0,midfielder,Lyon,away,Caen,1/15/2017,18935
M. Cornet,0,0,0,0,0,0,1,0,0,90,24,0,0,1,0,0,0,midfielder,Lyon,away,Caen,1/15/2017,18935
M. Gonalons,0,0,2,0,3,0,0,0,0,90,61,0,0,0,0,0,0,midfielder,Lyon,away,Caen,1/15/2017,18935
M. Valbuena,0,2,1,0,3,0,0,0,0,73,43,0,0,1,0,0,0,midfielder,Lyon,away,Caen,1/15/2017,18935
N. Fekir,0,3,5,0,4,0,0,0,0,90,34,0,0,1,0,0,1,midfielder,Lyon,away,Caen,1/15/2017,18935
A. Lacazette,0,0,5,0,0,2,0,0,0,90,45,1,0,4,0,0,0,forward,Lyon,away,Caen,1/15/2017,18935
B. Sarr,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,substitute,Marseille,home,Monaco,1/15/2017,43814
Doria,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,substitute,Marseille,home,Monaco,1/15/2017,43814
S. Khaoui,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Marseille,home,Monaco,1/15/2017,43814
Y. Pelé,0,0,0,0,0,0,0,4,6,90,0,0,0,0,5,0,0,goalkeeper,Marseille,home,Monaco,1/15/2017,43814
Hiroki Sakai,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Monaco,1/15/2017,43814
K. Rekik,1,0,0,0,1,0,0,0,0,59,0,0,0,0,0,2,0,defender,Marseille,home,Monaco,1/15/2017,43814
R. Fanni,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Marseille,home,Monaco,1/15/2017,43814
Rolando,5,0,0,0,0,1,0,0,0,90,0,0,0,1,0,3,0,defender,Marseille,home,Monaco,1/15/2017,43814
A. Zambo Anguissa,0,0,2,0,1,0,0,0,0,90,69,0,0,1,0,0,0,midfielder,Marseille,home,Monaco,1/15/2017,43814
M. Lopez,0,1,2,0,3,0,1,0,0,90,77,0,0,0,0,0,1,midfielder,Marseille,home,Monaco,1/15/2017,43814
W. Vainqueur,0,0,3,0,1,0,0,0,0,90,81,0,0,0,0,0,0,midfielder,Marseille,home,Monaco,1/15/2017,43814
B. Gomis,0,0,0,0,1,0,0,0,0,90,16,0,0,2,0,0,0,forward,Marseille,home,Monaco,1/15/2017,43814
F. Thauvin,0,10,0,0,0,0,0,0,0,89,37,0,0,0,0,0,0,forward,Marseille,home,Monaco,1/15/2017,43814
R. Cabella,0,0,0,0,0,0,0,0,0,57,23,0,0,2,0,0,0,forward,Marseille,home,Monaco,1/15/2017,43814
G. Carrillo,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Monaco,away,Marseille,1/15/2017,43814
João Moutinho,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Monaco,away,Marseille,1/15/2017,43814
K. Mbappe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Monaco,away,Marseille,1/15/2017,43814
D. Subasic,0,0,0,0,0,0,0,1,7,90,0,0,0,0,2,0,0,goalkeeper,Monaco,away,Marseille,1/15/2017,43814
A. Touré,3,0,1,0,0,0,1,0,0,90,0,0,0,0,0,4,0,defender,Monaco,away,Marseille,1/15/2017,43814
D. Sidibe,3,0,1,0,0,0,1,0,0,90,0,0,0,2,0,6,0,defender,Monaco,away,Marseille,1/15/2017,43814
Jemerson,7,0,1,0,0,0,0,0,0,90,0,0,0,0,0,6,0,defender,Monaco,away,Marseille,1/15/2017,43814
K. Glik,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Monaco,away,Marseille,1/15/2017,43814
Bernardo Silva,0,0,1,0,0,2,0,0,0,89,38,0,0,2,0,0,1,midfielder,Monaco,away,Marseille,1/15/2017,43814
Fabinho,0,0,3,0,2,0,0,0,0,90,43,0,0,1,0,0,0,midfielder,Monaco,away,Marseille,1/15/2017,43814
T. Bakayoko,0,0,0,0,2,0,1,0,0,90,55,0,0,0,0,0,0,midfielder,Monaco,away,Marseille,1/15/2017,43814
T. Lemar,0,6,0,1,1,1,0,0,0,90,49,0,0,3,0,0,0,midfielder,Monaco,away,Marseille,1/15/2017,43814
Falcao,0,0,0,0,1,1,0,0,0,86,19,0,0,2,0,0,0,forward,Monaco,away,Marseille,1/15/2017,43814
V. Germain,0,0,0,0,1,0,0,0,0,81,22,0,0,2,0,0,0,forward,Monaco,away,Marseille,1/15/2017,43814
A. Thomasson,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Nantes,home,Caen,1/18/2017,17818
Abdoulaye Touré,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Nantes,home,Caen,1/18/2017,17818
O. Vizcarrondo,0,0,2,0,1,0,0,0,0,72,0,0,0,0,0,0,0,substitute,Nantes,home,Caen,1/18/2017,17818
M. Dupé,0,0,0,0,0,0,0,0,5,90,0,0,0,0,3,0,0,goalkeeper,Nantes,home,Caen,1/18/2017,17818
Diego Carlos,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,defender,Nantes,home,Caen,1/18/2017,17818
K. Djidji,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,1,defender,Nantes,home,Caen,1/18/2017,17818
L. Dubois,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Nantes,home,Caen,1/18/2017,17818
Lucas Lima,3,3,0,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Nantes,home,Caen,1/18/2017,17818
A. Harit,0,2,1,0,2,0,0,0,0,90,55,0,0,3,0,0,1,midfielder,Nantes,home,Caen,1/18/2017,17818
G. Gillet,0,0,0,0,0,0,0,0,0,90,53,0,0,1,0,0,0,midfielder,Nantes,home,Caen,1/18/2017,17818
J. Iloki,0,0,0,0,0,0,0,0,0,73,16,0,0,2,0,0,0,midfielder,Nantes,home,Caen,1/18/2017,17818
V. Rongier,0,0,2,0,0,0,0,0,0,90,59,0,0,1,0,0,0,midfielder,Nantes,home,Caen,1/18/2017,17818
E. Sala,0,0,3,0,1,1,0,0,0,90,30,0,0,4,0,0,0,forward,Nantes,home,Caen,1/18/2017,17818
Y. Bammou,0,0,2,0,1,0,0,0,0,80,39,0,0,1,0,0,0,forward,Nantes,home,Caen,1/18/2017,17818
H. Bazile,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Caen,away,Nantes,1/18/2017,17818
P. Sane,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Caen,away,Nantes,1/18/2017,17818
S. Malbranque,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,1,substitute,Caen,away,Nantes,1/18/2017,17818
R. Vercoutre,0,0,0,0,0,0,0,1,8,90,0,0,0,0,5,0,0,goalkeeper,Caen,away,Nantes,1/18/2017,17818
A. Yahia,2,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Caen,away,Nantes,1/18/2017,17818
D. Da Silva,2,0,1,0,3,0,0,0,0,90,0,0,0,0,0,0,0,defender,Caen,away,Nantes,1/18/2017,17818
F. Guilbert,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Caen,away,Nantes,1/18/2017,17818
J. Adeoti,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Caen,away,Nantes,1/18/2017,17818
V. Bessat,2,3,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Caen,away,Nantes,1/18/2017,17818
J. Delaplace,0,0,1,0,1,0,0,0,0,67,20,0,0,1,0,0,0,midfielder,Caen,away,Nantes,1/18/2017,17818
J. Féret,0,0,0,0,1,0,0,0,0,90,73,0,0,2,0,0,0,midfielder,Caen,away,Nantes,1/18/2017,17818
R. Rodelin,0,0,0,0,1,0,0,0,0,90,42,0,0,2,0,0,0,midfielder,Caen,away,Nantes,1/18/2017,17818
Y. Karamoh,0,0,0,0,0,0,0,0,0,63,9,0,0,0,0,0,0,midfielder,Caen,away,Nantes,1/18/2017,17818
I. Santini,0,0,3,0,2,0,0,0,0,77,24,0,0,1,0,0,1,forward,Caen,away,Nantes,1/18/2017,17818
F. Raspentino,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Bastia,home,Nice,1/20/2017,0
L. Nangis,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Bastia,home,Nice,1/20/2017,0
J. Leca,0,0,0,0,0,0,0,1,8,90,0,0,0,0,4,0,0,goalkeeper,Bastia,home,Nice,1/20/2017,0
A. Djiku,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Bastia,home,Nice,1/20/2017,0
A. Keita,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Bastia,home,Nice,1/20/2017,0
L. Rose,7,0,2,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bastia,home,Nice,1/20/2017,0
G. Cioni,0,0,0,0,2,0,0,0,0,90,27,0,0,0,0,0,0,midfielder,Bastia,home,Nice,1/20/2017,0
M. Mostefa,0,0,3,0,2,0,0,0,0,90,32,0,0,1,0,0,1,midfielder,Bastia,home,Nice,1/20/2017,0
P. Bengtsson,0,0,0,0,1,0,0,0,0,90,28,0,0,0,0,0,0,midfielder,Bastia,home,Nice,1/20/2017,0
Y. Cahuzac,0,0,3,0,0,0,0,0,0,64,28,0,1,0,0,0,0,midfielder,Bastia,home,Nice,1/20/2017,0
G. Danic,0,0,1,0,0,0,0,0,0,80,28,0,0,2,0,0,0,forward,Bastia,home,Nice,1/20/2017,0
P. Oniangué,0,0,1,0,0,1,0,0,0,90,27,0,0,1,0,0,0,forward,Bastia,home,Nice,1/20/2017,0
S. Diallo,0,0,2,0,1,0,0,0,0,73,33,0,0,4,0,0,0,forward,Bastia,home,Nice,1/20/2017,0
W. Benítez,0,0,0,0,0,0,0,1,10,90,0,0,0,0,1,0,0,goalkeeper,Nice,away,Bastia,1/20/2017,0
A. Souquet,2,0,0,0,1,1,0,0,0,90,0,0,0,2,0,1,0,defender,Nice,away,Bastia,1/20/2017,0
Dante,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Nice,away,Bastia,1/20/2017,0
M. Sarr,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Nice,away,Bastia,1/20/2017,0
Dalbert,0,0,1,0,0,0,0,0,0,90,61,0,0,0,0,0,0,midfielder,Nice,away,Bastia,1/20/2017,0
P. Burner,0,0,1,0,0,0,0,0,0,90,39,0,0,2,0,0,0,midfielder,Nice,away,Bastia,1/20/2017,0
R. Walter,0,0,0,0,0,0,0,0,0,90,82,0,0,1,0,0,0,midfielder,Nice,away,Bastia,1/20/2017,0
V. Koziello,0,0,2,0,4,0,0,0,0,90,70,0,0,0,0,0,0,midfielder,Nice,away,Bastia,1/20/2017,0
W. Cyprien,0,4,0,1,5,0,1,0,0,90,120,0,0,2,0,0,0,midfielder,Nice,away,Bastia,1/20/2017,0
A. Pléa,0,0,1,0,2,0,0,0,0,90,41,0,0,1,0,0,0,forward,Nice,away,Bastia,1/20/2017,0
M. Balotelli,0,0,3,2,3,0,0,0,0,90,32,0,0,5,0,0,0,forward,Nice,away,Bastia,1/20/2017,0
A. Thomasson,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,substitute,Nantes,home,Paris Saint Germain,1/21/2017,32858
F. Pardo,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,1,substitute,Nantes,home,Paris Saint Germain,1/21/2017,32858
M. Stepinski,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Nantes,home,Paris Saint Germain,1/21/2017,32858
M. Dupé,0,0,0,0,0,0,0,2,2,90,0,0,0,0,3,0,0,goalkeeper,Nantes,home,Paris Saint Germain,1/21/2017,32858
Diego Carlos,5,0,2,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Nantes,home,Paris Saint Germain,1/21/2017,32858
K. Djidji,6,0,3,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Nantes,home,Paris Saint Germain,1/21/2017,32858
L. Dubois,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Nantes,home,Paris Saint Germain,1/21/2017,32858
Lucas Lima,5,6,1,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,Nantes,home,Paris Saint Germain,1/21/2017,32858
A. Harit,0,0,2,0,0,0,0,0,0,75,30,0,0,0,0,0,0,midfielder,Nantes,home,Paris Saint Germain,1/21/2017,32858
G. Gillet,0,0,1,0,0,0,0,0,0,90,38,0,0,0,0,0,0,midfielder,Nantes,home,Paris Saint Germain,1/21/2017,32858
J. Iloki,0,0,1,0,0,0,0,0,0,45,12,0,0,0,0,0,0,midfielder,Nantes,home,Paris Saint Germain,1/21/2017,32858
V. Rongier,0,0,2,0,1,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Nantes,home,Paris Saint Germain,1/21/2017,32858
E. Sala,0,0,1,0,4,0,0,0,0,90,16,0,0,2,0,0,0,forward,Nantes,home,Paris Saint Germain,1/21/2017,32858
Y. Bammou,0,0,1,0,0,0,0,0,0,67,19,0,0,0,0,0,0,forward,Nantes,home,Paris Saint Germain,1/21/2017,32858
A. Rabiot,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Paris Saint Germain,away,Nantes,1/21/2017,32858
H. Ben Arfa,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Paris Saint Germain,away,Nantes,1/21/2017,32858
Á. Di María,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Paris Saint Germain,away,Nantes,1/21/2017,32858
K. Trapp,0,0,0,0,0,0,0,0,7,90,0,0,0,0,0,0,0,goalkeeper,Paris Saint Germain,away,Nantes,1/21/2017,32858
Marquinhos,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Paris Saint Germain,away,Nantes,1/21/2017,32858
Maxwell,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Paris Saint Germain,away,Nantes,1/21/2017,32858
T. Meunier,6,0,0,0,1,0,0,0,0,90,0,0,0,1,0,5,0,defender,Paris Saint Germain,away,Nantes,1/21/2017,32858
Thiago Silva,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Paris Saint Germain,away,Nantes,1/21/2017,32858
B. Matuidi,0,0,1,0,1,0,0,0,0,90,30,0,0,1,0,0,0,midfielder,Paris Saint Germain,away,Nantes,1/21/2017,32858
M. Verratti,0,0,2,0,4,0,0,0,0,76,56,0,0,0,0,0,1,midfielder,Paris Saint Germain,away,Nantes,1/21/2017,32858
T. Motta,0,0,4,0,2,0,0,0,0,90,63,0,0,0,0,0,0,midfielder,Paris Saint Germain,away,Nantes,1/21/2017,32858
E. Cavani,0,0,0,1,2,2,0,0,0,83,15,0,0,2,0,0,0,forward,Paris Saint Germain,away,Nantes,1/21/2017,32858
J. Draxler,0,0,1,0,2,0,0,0,0,69,26,0,0,0,0,0,0,forward,Paris Saint Germain,away,Nantes,1/21/2017,32858
Lucas Moura,0,3,1,1,2,0,1,0,0,90,44,0,0,0,0,0,0,forward,Paris Saint Germain,away,Nantes,1/21/2017,32858
D. Rolan,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Bordeaux,home,Toulouse,1/21/2017,17323
G. Sertic,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Bordeaux,home,Toulouse,1/21/2017,17323
M. Gajic,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Bordeaux,home,Toulouse,1/21/2017,17323
J. Prior,0,0,0,0,0,0,0,0,2,90,0,0,0,0,6,0,0,goalkeeper,Bordeaux,home,Toulouse,1/21/2017,17323
I. Lewczuk,5,0,3,0,3,0,0,0,0,90,0,0,0,0,0,3,0,defender,Bordeaux,home,Toulouse,1/21/2017,17323
N. Pallois,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,6,0,defender,Bordeaux,home,Toulouse,1/21/2017,17323
T. Pellenard,1,0,2,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,Bordeaux,home,Toulouse,1/21/2017,17323
Y. Sabaly,1,0,0,0,1,0,0,0,0,45,0,0,0,0,0,2,0,defender,Bordeaux,home,Toulouse,1/21/2017,17323
J. Plasil,0,0,2,0,1,0,0,0,0,65,27,0,0,0,0,0,1,midfielder,Bordeaux,home,Toulouse,1/21/2017,17323
J. Toulalan,0,0,3,0,2,0,0,0,0,90,50,0,0,0,0,0,0,midfielder,Bordeaux,home,Toulouse,1/21/2017,17323
V. Vada,0,4,1,1,1,1,0,0,0,90,56,0,0,3,0,0,0,midfielder,Bordeaux,home,Toulouse,1/21/2017,17323
F. Kamano,0,0,3,0,4,0,1,0,0,90,24,0,0,6,0,0,0,forward,Bordeaux,home,Toulouse,1/21/2017,17323
G. Laborde,0,0,0,0,1,0,0,0,0,90,22,0,0,4,0,0,0,forward,Bordeaux,home,Toulouse,1/21/2017,17323
Malcom,0,2,2,0,0,0,0,0,0,79,24,0,0,3,0,0,1,forward,Bordeaux,home,Toulouse,1/21/2017,17323
D. Lukebakio,0,0,1,0,1,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Toulouse,away,Bordeaux,1/21/2017,17323
J. Pi,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Toulouse,away,Bordeaux,1/21/2017,17323
O. Toivonen,0,0,1,0,1,0,0,0,0,37,0,0,0,0,0,0,0,substitute,Toulouse,away,Bordeaux,1/21/2017,17323
A. Lafont,0,0,0,0,0,0,0,1,7,90,0,0,0,0,9,0,0,goalkeeper,Toulouse,away,Bordeaux,1/21/2017,17323
C. Jullien,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,5,0,defender,Toulouse,away,Bordeaux,1/21/2017,17323
F. Moubandje,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Toulouse,away,Bordeaux,1/21/2017,17323
I. Diop,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Toulouse,away,Bordeaux,1/21/2017,17323
K. Amian,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Toulouse,away,Bordeaux,1/21/2017,17323
A. Blin,0,0,2,0,2,0,0,0,0,90,50,0,0,0,0,0,0,midfielder,Toulouse,away,Bordeaux,1/21/2017,17323
I. Sylla,0,0,1,0,1,0,0,0,0,53,18,0,0,0,0,0,0,midfielder,Toulouse,away,Bordeaux,1/21/2017,17323
J. Durmaz,0,0,0,0,3,0,0,0,0,61,36,0,0,2,0,0,0,midfielder,Toulouse,away,Bordeaux,1/21/2017,17323
Y. Bodiger,0,0,3,0,0,0,0,0,0,43,32,0,1,0,0,0,0,midfielder,Toulouse,away,Bordeaux,1/21/2017,17323
Ó. Trejo,0,4,3,0,2,0,0,0,0,78,53,0,0,0,0,0,0,midfielder,Toulouse,away,Bordeaux,1/21/2017,17323
M. Braithwaite,0,0,3,2,3,0,0,0,0,90,25,0,0,3,0,0,0,forward,Toulouse,away,Bordeaux,1/21/2017,17323
F. Sammaritano,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Dijon,home,Lille,1/21/2017,7828
Y. Abdelhamid,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Dijon,home,Lille,1/21/2017,7828
B. Reynet,0,0,0,0,0,0,0,0,5,90,0,0,0,0,3,0,0,goalkeeper,Dijon,home,Lille,1/21/2017,7828
C. Varrault,1,0,1,0,3,0,0,0,0,82,0,0,0,3,0,4,0,defender,Dijon,home,Lille,1/21/2017,7828
J. Loties,4,0,3,0,0,0,0,0,0,90,0,0,0,1,0,0,1,defender,Dijon,home,Lille,1/21/2017,7828
V. Rüfli,0,0,1,0,1,0,0,0,0,90,0,0,0,1,0,8,0,defender,Dijon,home,Lille,1/21/2017,7828
Á. Lang,0,0,2,0,0,0,0,0,0,90,0,0,0,2,0,5,1,defender,Dijon,home,Lille,1/21/2017,7828
F. Balmont,0,0,1,0,5,0,0,0,0,90,58,0,0,2,0,0,0,midfielder,Dijon,home,Lille,1/21/2017,7828
J. Marié,0,0,0,0,0,0,0,0,0,90,53,0,0,1,0,0,0,midfielder,Dijon,home,Lille,1/21/2017,7828
P. Lees-Melou,0,0,3,0,0,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Dijon,home,Lille,1/21/2017,7828
J. Tavares,0,0,2,0,3,0,0,0,0,90,17,0,0,1,0,0,0,forward,Dijon,home,Lille,1/21/2017,7828
L. Diony,0,0,3,0,2,0,0,0,0,90,20,0,0,1,0,0,0,forward,Dijon,home,Lille,1/21/2017,7828
M. Martin,0,8,0,1,2,0,0,0,0,68,31,0,0,0,0,0,0,forward,Dijon,home,Lille,1/21/2017,7828
M. Amalfitano,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,substitute,Lille,away,Dijon,1/21/2017,7828
V. Enyeama,0,0,0,0,0,0,0,0,7,90,0,0,0,0,4,0,0,goalkeeper,Lille,away,Dijon,1/21/2017,7828
A. Soumaoro,7,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lille,away,Dijon,1/21/2017,7828
F. Beria,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,Lille,away,Dijon,1/21/2017,7828
M. Basa,9,0,2,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Lille,away,Dijon,1/21/2017,7828
I. Amadou,0,0,2,0,2,0,0,0,0,90,53,0,0,0,0,0,0,midfielder,Lille,away,Dijon,1/21/2017,7828
J. Palmieri,0,0,1,0,2,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Lille,away,Dijon,1/21/2017,7828
S. Corchia,0,3,0,0,1,0,0,0,0,90,18,0,0,0,0,0,0,midfielder,Lille,away,Dijon,1/21/2017,7828
Y. Sankhare,0,0,4,0,0,0,0,0,0,90,44,0,0,0,0,0,0,midfielder,Lille,away,Dijon,1/21/2017,7828
N. de Preville,0,2,3,0,4,0,0,0,0,90,27,0,0,2,0,0,0,forward,Lille,away,Dijon,1/21/2017,7828
Rony Lopes,0,1,0,0,0,0,0,0,0,30,16,0,0,1,0,0,0,forward,Lille,away,Dijon,1/21/2017,7828
Y. Benzia,0,1,2,0,3,0,0,0,0,90,34,0,0,2,0,0,1,forward,Lille,away,Dijon,1/21/2017,7828
A. Mendy,0,0,2,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Guingamp,home,Rennes,1/21/2017,16028
N. de Pauw,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Guingamp,home,Rennes,1/21/2017,16028
S. Privat,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Guingamp,home,Rennes,1/21/2017,16028
K. Johnsson,0,0,0,0,0,0,0,1,3,90,0,0,0,0,2,0,0,goalkeeper,Guingamp,home,Rennes,1/21/2017,16028
C. Kerbrat,3,0,0,0,2,0,0,0,0,90,0,0,0,0,0,0,0,defender,Guingamp,home,Rennes,1/21/2017,16028
F. Marçal,8,0,2,0,1,0,1,0,0,90,0,0,0,0,0,0,1,defender,Guingamp,home,Rennes,1/21/2017,16028
J. Pereira,4,0,1,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Guingamp,home,Rennes,1/21/2017,16028
J. Sorbon,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Guingamp,home,Rennes,1/21/2017,16028
L. Deaux,0,0,3,0,0,0,0,0,0,90,65,0,0,1,0,0,0,midfielder,Guingamp,home,Rennes,1/21/2017,16028
M. Diallo,0,0,2,0,1,1,0,0,0,45,13,0,0,2,0,0,1,midfielder,Guingamp,home,Rennes,1/21/2017,16028
É. Didot,0,1,1,0,0,0,0,0,0,90,97,0,0,0,0,0,0,midfielder,Guingamp,home,Rennes,1/21/2017,16028
J. Briand,0,0,0,0,7,0,0,0,0,90,36,0,0,0,0,0,0,forward,Guingamp,home,Rennes,1/21/2017,16028
M. Coco,0,0,0,0,3,0,0,0,0,83,31,0,0,2,0,0,0,forward,Guingamp,home,Rennes,1/21/2017,16028
Y. Salibur,0,3,0,1,1,0,0,0,0,77,25,0,0,2,0,0,0,forward,Guingamp,home,Rennes,1/21/2017,16028
